"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2025-10-28T08:03:13Z","2977f5d1-7c10-449b-8170-e20f18852ff6","BAV2ROPC","88fd8c0f-9b70-41d0-88a4-cb6af2643a94","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","zRUGKztYXkeB7zIGsWReAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","59","Not Applied","None","","",""
"2025-10-28T08:03:12Z","bf69d27d-90af-4508-81ba-055f82ceafd2","BAV2ROPC","1562ae33-7ca4-41da-870f-f9f6d42dc6c4","79502ebb-9d60-4c86-833e-9d6f9f096912","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","member","none","none","none","2Bwhpz6e1UeH8D53L4ZVAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.16",", , NL","Failure","50053","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","false","false","","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","Single-factor authentication","joseph2.jeffrey@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","81","Not Applied","None","","",""
"2025-10-28T08:03:05Z","06e56f58-7568-4af8-8e89-7ebc3d56c245","BAV2ROPC","72bb7bda-1732-4609-87bc-2131131159af","79502ebb-9d60-4c86-833e-9d6f9f096912","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","member","none","none","none","e0YY3jxQmkSrlEJ4oZdaAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.16",", , NL","Failure","50053","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","false","false","","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","Single-factor authentication","joseph2.jeffrey@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","60","Not Applied","None","","",""
"2025-10-28T08:03:05Z","56ccbe02-a6f9-410a-87f6-5d3e555787e9","BAV2ROPC","8bc06d49-a99e-4435-8c01-6fbe302c90ae","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","DMqex6Cks0iOYqAYGulNAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","53","Not Applied","None","","",""
"2025-10-28T08:02:55Z","3acc2957-1d0f-4933-8038-e6196130ca7d","BAV2ROPC","0c9341cd-f5e6-47ef-8e58-862efbbb5301","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","elABui_QZk-OyBPQJ0VeAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","57","Not Applied","None","","",""
"2025-10-28T08:02:46Z","f6e57a93-b781-4147-8e1e-894f471fe3aa","BAV2ROPC","00b13a26-34c4-40da-80af-28ccd1b337f9","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","lYsxUWDXr0yJb2TM2U5QAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","70","Not Applied","None","","",""
"2025-10-28T08:02:38Z","4964682d-fdfc-496e-8157-2bd9f5bfa663","BAV2ROPC","5749e066-3086-4d67-871e-d59a6a1d3666","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","rbuolJs7AkeMOWesrUBUAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","49","Not Applied","None","","",""
"2025-10-28T08:02:29Z","0dcbadac-46af-4a41-82ca-cb3b9c4fc71d","BAV2ROPC","86e64e6c-da66-41a6-864e-ece80010c93c","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","zRUGKztYXkeB7zIG9l9eAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","57","Not Applied","None","","",""
"2025-10-28T08:02:21Z","eeff828d-1b85-405f-8a64-79fc52294858","BAV2ROPC","8210e0e6-18b7-46f3-8170-2c68f3485890","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","NRQUv7IbGk243RZWb_cOAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","70","Not Applied","None","","",""
"2025-10-28T08:02:14Z","618806af-b5a0-4a3a-884f-229e43257380","BAV2ROPC","269c7193-23c2-41b6-84d2-4106553d5c63","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","DMqex6Cks0iOYqAYR-VNAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","53","Not Applied","None","","",""
"2025-10-28T08:02:06Z","63b4f7ca-c472-4baa-8e2a-f10ea278843d","BAV2ROPC","e5a7892f-3729-4da6-8bda-bbb9c796eb20","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","xbVtzJRpY0OD2h3E8ZtSAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","63","Not Applied","None","","",""
"2025-10-28T08:01:56Z","b14ed6fa-df0e-4e56-8cfc-127efb5c14d7","BAV2ROPC","8e477c2c-9fa7-4609-8d42-3854f4ce22b7","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","NCOqZN5C9ES9qX7TUNBLAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","69","Not Applied","None","","",""
"2025-10-28T08:01:47Z","94797a7f-c5b8-42ef-8dde-9c5a885f6008","BAV2ROPC","13927c9c-efa3-430f-8514-6588009d343e","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","rbuolJs7AkeMOWes2ztUAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","54","Not Applied","None","","",""
"2025-10-28T08:01:36Z","063495db-f1fe-4106-8f44-6ee81fd8379c","BAV2ROPC","06ca134b-f864-4cde-804d-67ba1a0a181f","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","mUrl8YY9pUqlwkk8hCBQAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","69","Not Applied","None","","",""
"2025-10-28T08:01:28Z","e989e4b7-f891-4a9b-8ade-09bea98a3675","BAV2ROPC","8363a3e4-cdf8-463f-8aa4-46e534a9a3ce","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","NRQUv7IbGk243RZWuPIOAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","74","Not Applied","None","","",""
"2025-10-28T08:01:19Z","a507010f-392a-40ab-83a5-8f6f82a4afc9","BAV2ROPC","eedea3a7-f689-4e3e-88cc-1e646d33463f","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","xbVtzJRpY0OD2h3EjpVSAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","57","Not Applied","None","","",""
"2025-10-28T08:01:11Z","9799c22d-2625-4c20-8149-b4ad83ce03dc","BAV2ROPC","b26f563b-895c-4dbb-8c0e-acf66e60bb74","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","4lY7JcFw0UKoApHhcAJdAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","68","Not Applied","None","","",""
"2025-10-28T08:01:02Z","d5259632-f49a-47ad-8ae0-66917b79de2b","BAV2ROPC","65ccca2e-e7d7-4420-8f9f-2dc7bd0b5886","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","mUrl8YY9pUqlwkk8Xh1QAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","73","Not Applied","None","","",""
"2025-10-28T08:00:54Z","c4e3253c-eeb8-451a-8e0d-cd82f55045ed","BAV2ROPC","24652764-e138-4f81-85c9-7bd0ed666429","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","xbVtzJRpY0OD2h3EmJFSAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","70","Not Applied","None","","",""
"2025-10-28T08:00:46Z","774136f1-ba1d-49a0-8c29-b1eca0340741","BAV2ROPC","dde7e4b5-cce1-4846-8713-43e57de78d0d","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","xbVtzJRpY0OD2h3EnpBSAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","60","Not Applied","None","","",""
"2025-10-28T08:00:36Z","02122251-f369-44f7-868a-c42f39aca221","BAV2ROPC","64bf9e21-be44-47f2-87ff-53c3b1502ea2","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","xbVtzJRpY0OD2h3EPo9SAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","63","Not Applied","None","","",""
"2025-10-28T08:00:28Z","94c9a113-f377-49c1-8016-ae17d1a481df","BAV2ROPC","a50a697c-0df3-46a3-8a49-c1485013ef74","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","uuSYHt9uHEWffGmxNRxVAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","59","Not Applied","None","","",""
"2025-10-28T08:00:19Z","1d6d4f3f-c1c5-4cbd-8860-8f22bca2720f","BAV2ROPC","9a20917e-71e5-48aa-8b9a-545a325def6e","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","2zfboOH2ZkqUaW2_6IVeAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","58","Not Applied","None","","",""
"2025-10-28T08:00:09Z","4512252d-b957-4c29-8633-1cf9c3592ec1","BAV2ROPC","5cd044a3-dbf8-4ad6-8e15-687d6297ac33","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","onyW808qF0imEYJJc8pWAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","61","Not Applied","None","","",""
"2025-10-28T07:59:59Z","016e0586-ae72-4db9-87d2-8d3ab2486da4","BAV2ROPC","500bcc6d-92e1-44d7-8714-bf2b4c98a9f4","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","zmwZ50-pukaakYmGaYImAA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","65","Not Applied","None","","",""
"2025-10-28T07:59:50Z","18c45bd7-baa1-402a-88a9-067db13a528b","BAV2ROPC","0c01aeba-2fac-414a-88a0-718ca4ac478a","8b97b2c0-f74f-49ce-8f17-01f4bcc74fa2","Brenda Ward","brenda.ward@acme.com","member","none","none","none","HA6Ms9zK_EuEPx8aHAs3AA","none","clientAssertion","unbound","","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","f8cdef31-a31e-4b4a-93e4-5f571e91255a","92e5b9cf-c9a2-495d-83b2-3fc82f96324f","","213.209.157.149",", , NL","Failure","50126","Error validating credentials due to invalid username or password.","SMTP","","","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","brenda.ward@acme.com","","","false","","214943","false","Microsoft Entra ID","None","","54","Not Applied","None","","",""
