"ActivityDateTime","ActivityDisplayName","AdditionalDetails.1.Key","AdditionalDetails.1.Value","AdditionalDetails.1.AdditionalProperties","AdditionalDetails.2.Key","AdditionalDetails.2.Value","AdditionalDetails.2.AdditionalProperties","Category","CorrelationId","Id","InitiatedBy.App.AppId","InitiatedBy.App.DisplayName","InitiatedBy.App.ServicePrincipalId","InitiatedBy.App.ServicePrincipalName","InitiatedBy.App.AdditionalProperties","InitiatedBy.User.DisplayName","InitiatedBy.User.HomeTenantId","InitiatedBy.User.HomeTenantName","InitiatedBy.User.IPAddress","InitiatedBy.User.Id","InitiatedBy.User.UserPrincipalName","InitiatedBy.User.AdditionalProperties","InitiatedBy.AdditionalProperties","LoggedByService","OperationType","Result","ResultReason","TargetResources.1.DisplayName","TargetResources.1.GroupType","TargetResources.1.Id","TargetResources.1.ModifiedProperties.1.DisplayName","TargetResources.1.ModifiedProperties.1.NewValue","TargetResources.1.ModifiedProperties.1.OldValue","TargetResources.1.ModifiedProperties.1.AdditionalProperties","TargetResources.1.ModifiedProperties.2.DisplayName","TargetResources.1.ModifiedProperties.2.NewValue","TargetResources.1.ModifiedProperties.2.OldValue","TargetResources.1.ModifiedProperties.2.AdditionalProperties","TargetResources.1.ModifiedProperties.3.DisplayName","TargetResources.1.ModifiedProperties.3.NewValue","TargetResources.1.ModifiedProperties.3.OldValue","TargetResources.1.ModifiedProperties.3.AdditionalProperties","TargetResources.1.ModifiedProperties.4.DisplayName","TargetResources.1.ModifiedProperties.4.NewValue","TargetResources.1.ModifiedProperties.4.OldValue","TargetResources.1.ModifiedProperties.4.AdditionalProperties","TargetResources.1.ModifiedProperties.5.DisplayName","TargetResources.1.ModifiedProperties.5.NewValue","TargetResources.1.ModifiedProperties.5.OldValue","TargetResources.1.ModifiedProperties.5.AdditionalProperties","TargetResources.1.ModifiedProperties.6.DisplayName","TargetResources.1.ModifiedProperties.6.NewValue","TargetResources.1.ModifiedProperties.6.OldValue","TargetResources.1.ModifiedProperties.6.AdditionalProperties","TargetResources.1.Type","TargetResources.1.UserPrincipalName","TargetResources.1.AdditionalProperties","UserAgent","AdditionalProperties"
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493471521270","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'kathleen.carter@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""c2d41362-b857-4351-8a78-520b3070914e""","","","accountEnabled","""False""","","","department","""Department 9""","","","displayName","""Kathleen Carter""","","","givenName","""Kathleen""","","","jobTitle","""Job Title 3""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493471421240","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'mitchell2.ortiz@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""c86c5f0b-5845-4ed8-8974-9f4817e9f14c""","","","accountEnabled","""False""","","","displayName","""Mitchell2  Ortiz""","","","givenName","""Mitchell2""","","","mailNickname","""mitchell2.ortiz""","","","surname","""Ortiz""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493471331240","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'torres1.carter3@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""7df7de58-2af6-47c2-8887-079db9585c7e""","","","accountEnabled","""False""","","","displayName","""Lee Carter3""","","","givenName","""Lee""","","","mailNickname","""torres1.carter3""","","","surname","""Carter3""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493471251230","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'samantha1.edward@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""d0e4a9ac-084a-4133-8c33-53487177cf8a""","","","accountEnabled","""False""","","","department","""Department 1""","","","displayName","""Samantha1 Edward""","","","givenName","""Samantha1""","","","jobTitle","""Job Title 2""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493471171240","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'ronald1.jackson@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""bf9339cc-dcd3-419c-87d7-ca33b140e3cb""","","","accountEnabled","""False""","","","displayName","""Ronald1 Jackson""","","","givenName","""Ronald1""","","","jobTitle","""Job Title 13""","","","mailNickname","""ronald1.jackson""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493471071230","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'lewis.thomas2@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""f32bb32c-d9b7-4656-8596-671a4e468153""","","","accountEnabled","""False""","","","department","""Department 2""","","","displayName","""Lewis Thomas2""","","","givenName","""Lewis""","","","jobTitle","""Job Title 11""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493470981280","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'catherine1.carter2@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""2318cfef-8d5d-4570-8820-15637b57a565""","","","accountEnabled","""False""","","","department","""Department 8""","","","displayName","""Catherine1 Carter2""","","","givenName","""Catherine1""","","","jobTitle","""Job Title 8""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493470871230","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'nguyen.wood1@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""ce02f276-d914-4909-853b-bf731e718640""","","","accountEnabled","""False""","","","department","""Department 3""","","","displayName","""Nguyen Wood1""","","","givenName","""Nguyen""","","","jobTitle","""Job Title 10""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493470791220","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'cook1.mitchell3@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""7b6593af-c87d-4674-829a-9ede3adbdf5c""","","","accountEnabled","""False""","","","displayName","""Cook1 Mitchell3""","","","givenName","""Cook1""","","","mailNickname","""cook1.mitchell3""","","","surname","""Mitchell3""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493470711230","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'peterson.heather2@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""8107c9dc-0d87-4346-8d13-76a486414747""","","","accountEnabled","""False""","","","displayName","""Peterson Heather2""","","","givenName","""Peterson""","","","jobTitle","""Job Title 5""","","","mailNickname","""peterson.heather2""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:27","Import","Details","","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493470631250","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User 'thomas1.jimenez@acme.com' change of type (Add) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""c8bfdc83-e15d-4584-83d0-f156fda37734""","","","accountEnabled","""False""","","","department","""Department 6""","","","displayName","""Thomas1 Jimenez""","","","givenName","""Thomas1""","","","jobTitle","""Job Title 12""","","","ServicePrincipal","","","",""
"2025-10-30 23:42:23","Other","Details","Type: AppRoleAssignment
Modification: Add
Anchor: qbr5z9K8IUyjKAHYTL_siDjlqbyxVPRBvzvI92m0dG0
Matching property values: 76177af3-b8ae-498b-81f0-4c03455d7a6a
OriginalSourceEntryType: 
Reference Change? False
ContainsEntitlement? False
TrackingId 8e57c270-2248-4177-82b6-beea0337de1a","","ErrorCode","","","ProvisioningManagement","93c9be4d-41d4-4420-89bf-b8e50c6c78a0","Sync_93c9be4d-41d4-4420-89bf-b8e50c6c78a0_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037493434135830","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","This app role assignment was imported: qbr5z9K8IUyjKAHYTL_siDjlqbyxVPRBvzvI92m0dG0.  The app role granted was 76177af3-b8ae-498b-81f0-4c03455d7a6a.  It was granted to Group 34e0af06-dc41-45ee-8b74-60db5c45fe59.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","","","","","","","","","","","","","","","","","","","","","","","","","ServicePrincipal","","","",""
"2025-10-30 23:40:54","Update StsRefreshTokenValidFrom Timestamp","","","","","","","UserManagement","f0a5974c-ac32-496c-8a46-3f9ecd5442e9","Directory_f0a5974c-ac32-496c-8a46-3f9ecd5442e9_ZG2L4_215926321","","","","","","","","","20.190.151.24","57bc69b8-4569-41db-85c6-112f39e4d1c9","admin@acme.onmicrosoft.com","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","","","","","","","","","","","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:40:54","Reset user password","","","","","","","UserManagement","f0a5974c-ac32-496c-8a46-3f9ecd5442e9","Directory_f0a5974c-ac32-496c-8a46-3f9ecd5442e9_ZG2L4_215926315","","","","","","","","","20.190.151.24","57bc69b8-4569-41db-85c6-112f39e4d1c9","admin@acme.onmicrosoft.com","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","","","","","","","","","","","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:40:54","Update PasswordProfile","","","","","","","UserManagement","f0a5974c-ac32-496c-8a46-3f9ecd5442e9","Directory_f0a5974c-ac32-496c-8a46-3f9ecd5442e9_ZG2L4_215925971","","","","","","","","","20.190.151.24","57bc69b8-4569-41db-85c6-112f39e4d1c9","admin@acme.onmicrosoft.com","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","ForceChangePassword","""False""","""True""","","Password","","","","","","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:40:54","Update user","UserType","Member","","","","","UserManagement","f0a5974c-ac32-496c-8a46-3f9ecd5442e9","Directory_f0a5974c-ac32-496c-8a46-3f9ecd5442e9_ZG2L4_215925947","","","","","","","","","20.190.151.24","57bc69b8-4569-41db-85c6-112f39e4d1c9","admin@acme.onmicrosoft.com","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","StsRefreshTokensValidFrom","[""2025-10-30T23:40:53Z""]","[""2025-10-30T23:22:41Z""]","","Included Updated Properties","""StsRefreshTokensValidFrom""","","","TargetId.UserType","""Member""","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:40:53","Update PasswordProfile","","","","","","","UserManagement","f0a5974c-ac32-496c-8a46-3f9ecd5442e9","Directory_f0a5974c-ac32-496c-8a46-3f9ecd5442e9_ZG2L4_215925762","","","","","","","","","20.190.151.24","57bc69b8-4569-41db-85c6-112f39e4d1c9","admin@acme.onmicrosoft.com","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","ForceChangePassword","""True""","""False""","","Password","","","","","","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:40:51","Update user","UserType","Member","","","","","UserManagement","c5d03421-a1c7-40ea-8950-591a94b82776","Directory_c5d03421-a1c7-40ea-8950-591a94b82776_9CY69_207293488","","Pia.CustomerPortal.Tenant.Prod.185.Consent","502a73e7-1623-442b-8090-fadcf84f2515","","","","","","","","","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","AccountEnabled","[true]","[false]","","Included Updated Properties","""AccountEnabled""","","","TargetId.UserType","""Member""","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:40:51","Enable account","","","","","","","UserManagement","c5d03421-a1c7-40ea-8950-591a94b82776","Directory_c5d03421-a1c7-40ea-8950-591a94b82776_9CY69_207293481","","Pia.CustomerPortal.Tenant.Prod.185.Consent","502a73e7-1623-442b-8090-fadcf84f2515","","","","","","","","","","","Core Directory","Update","success","","","","21c8a508-dcb1-45f5-8590-258bcfe483c5","AccountEnabled","[true]","[false]","","Included Updated Properties","""AccountEnabled""","","","","","","","","","","","","","","","","","","","User","victoria1.heather3@acme.com","","",""
"2025-10-30 23:33:15","Export","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487959305100","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User '21c8a508-dcb1-45f5-8590-258bcfe483c5' was updated in External Application 9","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","active","""False""","""True""","","","","","","","","","","","","","","","","","","","","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","User details: Active = False, Assigned = True, Passed scope filter: True; ","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487958165110","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","The User '21c8a508-dcb1-45f5-8590-258bcfe483c5' is disabled in Microsoft Entra ID, but active in External Application 9. They will be disabled in External Application 9.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""21c8a508-dcb1-45f5-8590-258bcfe483c5""","","","accountEnabled","""False""","","","IsSoftDeleted","""True""","","","appRoleAssignments","""User""","","","","","","","","","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Import","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487957855090","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Retrieved  'victoria1.heather3@acme.com' from External Application 9","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","active","""True""","","","displayName","""Victoria1 Heather3""","","","externalId","""21c8a508-dcb1-45f5-8590-258bcfe483c5""","","","id","""usr-6807fea1db988b804e9b9891""","","","title","""Job Title 9""","","","userName","""victoria1.heather3@acme.com""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Other","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487957745080","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","A target entry in Microsoft Entra ID has been matched with the source entry in External Application 9 by their uniquely-identifying attributes.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","active","""True""","","","displayName","""Victoria1 Heather3""","","","externalId","""21c8a508-dcb1-45f5-8590-258bcfe483c5""","","","id","""usr-6807fea1db988b804e9b9891""","","","title","""Job Title 9""","","","userName","""victoria1.heather3@acme.com""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Import","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487956025070","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","Received User '21c8a508-dcb1-45f5-8590-258bcfe483c5' change of type (Update) from Microsoft Entra ID","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""21c8a508-dcb1-45f5-8590-258bcfe483c5""","","","accountEnabled","""False""","","","IsSoftDeleted","""False""","","","appRoleAssignments","""User""","","","","","","","","","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487955545060","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User nguyen.wood1@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""ce02f276-d914-4909-853b-bf731e718640""","","","accountEnabled","""False""","","","department","""Department 3""","","","displayName","""Nguyen Wood1""","","","givenName","""Nguyen""","","","jobTitle","""Job Title 10""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487955415030","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User joan.william@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""627a4ff0-f382-43d9-846c-7c185494c01e""","","","accountEnabled","""False""","","","department","""Department 7""","","","displayName","""Ronald William""","","","givenName","""Ronald""","","","jobTitle","""Job Title 15""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487955285040","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User reed1.mitchell@acme.com will be skipped, because it has not been matched with any entry in the target directory, and there has been no change in any attribute that could alter that state. ","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""31510e04-6b24-4a36-8b50-fc1ad11ad4f9""","","","accountEnabled","""False""","","","displayName","""Reed1 Mitchell""","","","givenName","""Reed1""","","","jobTitle","""Job Title 1""","","","mailNickname","""reed1.mitchell""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487955145050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User diane.nguyen@acme.com will be skipped, because it has not been matched with any entry in the target directory, and there has been no change in any attribute that could alter that state. ","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""9a338291-11ec-499c-8425-ba35ea84767e""","","","accountEnabled","""False""","","","displayName","""Diane Nguyen""","","","givenName","""Diane""","","","jobTitle","""Job Title 7""","","","mailNickname","""diane.nguyen""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487955045080","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User amy2.wood@acme.com will be skipped, because it has not been matched with any entry in the target directory, and there has been no change in any attribute that could alter that state. ","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""9e4eef94-db52-4ae6-83d6-bad5395ff6f8""","","","accountEnabled","""False""","","","department","""Department 4""","","","displayName","""Amy2 Wood""","","","givenName","""Hovsep""","","","jobTitle","""Job Title 14""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954935090","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User thomas1.jimenez@acme.com will be skipped, because it has not been matched with any entry in the target directory, and there has been no change in any attribute that could alter that state. ","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""c8bfdc83-e15d-4584-83d0-f156fda37734""","","","accountEnabled","""False""","","","department","""Department 6""","","","displayName","""Thomas1 Jimenez""","","","givenName","""Thomas1""","","","jobTitle","""Job Title 12""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954795050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User evelyn2.rebecca1@acme.com will be skipped, because it has not been matched with any entry in the target directory, and there has been no change in any attribute that could alter that state. ","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""a86ba5ad-6b84-42bb-835e-03d42d52beac""","","","accountEnabled","""False""","","","displayName","""Evelyn2 Rebecca1""","","","givenName","""Evelyn2""","","","jobTitle","""Job Title 5""","","","mailNickname","""evelyn2.rebecca1""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954655050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User peterson.heather2@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""8107c9dc-0d87-4346-8d13-76a486414747""","","","accountEnabled","""False""","","","displayName","""Peterson Heather2""","","","givenName","""Peterson""","","","jobTitle","""Job Title 5""","","","mailNickname","""peterson.heather2""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954515050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User kathleen.carter@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""c2d41362-b857-4351-8a78-520b3070914e""","","","accountEnabled","""False""","","","department","""Department 9""","","","displayName","""Kathleen Carter""","","","givenName","""Kathleen""","","","jobTitle","""Job Title 3""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954355050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User jenkins.roberts@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""b4e2a357-f352-40ff-84e5-5a31a71a3c2d""","","","accountEnabled","""False""","","","department","""Department 7""","","","displayName","""Jenkins Roberts""","","","givenName","""Jenkins""","","","jobTitle","""Job Title 8""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954215050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User allen3.edward1@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""2b22d269-4f10-4524-894e-e05c48f3d8d9""","","","accountEnabled","""False""","","","department","""Department 7""","","","displayName","""Allen3 Edward1""","","","givenName","""Allen3""","","","jobTitle","""Job Title 4""","","","ServicePrincipal","","","",""
"2025-10-30 23:33:15","Synchronization rule action","Details","","","ErrorCode","","","ProvisioningManagement","8a1d754b-408f-4e1e-87f8-7439e01681f5","Sync_8a1d754b-408f-4e1e-87f8-7439e01681f5_92e5b9cf-c9a2-495d-83b2-3fc82f96324f_134037487954075050","","Azure AD Cloud Sync","","","","","","","","","","","","Account Provisioning","Read","success","User samantha1.edward@acme.com will be skipped, because it has already been effectively de-provisioned.","External Application 9","","756eda03-cf90-441c-808e-b59787d93e2b","objectId","""d0e4a9ac-084a-4133-8c33-53487177cf8a""","","","accountEnabled","""False""","","","department","""Department 1""","","","displayName","""Samantha1 Edward""","","","givenName","""Samantha1""","","","jobTitle","""Job Title 2""","","","ServicePrincipal","","","",""
