"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-09-12T00:25:22Z","2025-09-12","00:25:22","Powell4 Michelle2","powell4.michelle2@adatum.com","117.149.173.88","Newbury"," Highland Region 2"," CN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","71","","","","powell4.michelle2@adatum.com","","none","wBzCx9mEAkWhDa0MEvcIAA","none","clientAssertion","unbound","","77de95df-da23-4634-888a-f55b2d73bc2d","CN","","","China Mobile communications corporation","China Mobile communications corporation","","","AS56041","117.147.0.0-117.149.255.255","CN","Beijing","Beijing","China Mobile Communications Corporation","China Mobile","""is_mobile""","0.0003 (Very Low)","56041","117.149.160.0/19","","","","","","","0","","","","","","","","","","",""
"2025-09-12T00:25:03Z","2025-09-12","00:25:03","Powell4 Michelle2","powell4.michelle2@adatum.com","123.63.94.89","Brookfield"," Highland Region 1"," IN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","48","","","","powell4.michelle2@adatum.com","","none","zFIgdTsS-kyYI37_TTsOAA","none","clientAssertion","unbound","","b4803485-eebc-4e6b-8778-0029a81cf5ab","IN","Maharashtra","Pune","Vodafone Idea Ltd","Vodafone Idea Ltd","","","AS55410","123.63.0.0-123.63.255.255","IN","Maharashtra","Mumbai","Vodafone Idea Ltd. (VIL)","This space is statically assigned.","","0.0002 (Very Low)","55410","123.63.94.0/24","","","","","","","0","","","","","","","","","","",""
"2025-09-12T00:24:48Z","2025-09-12","00:24:48","Powell4 Michelle2","powell4.michelle2@adatum.com","117.70.94.170","Larkspur"," Lowland Region"," CN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","75","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","powell4.michelle2@adatum.com","","none","3_AI9DWxhkyTDRvB-TJGAA","none","clientAssertion","unbound","","ef971d3e-a46a-45d4-84cb-14b3e9487f9c","CN","","","Chinanet","Chinanet","","","AS4134","117.68.128.0-117.70.255.255","CN","Anhui","Xuancheng","CHINANET BACKBONE","CHINANET anhui province network","","0.0017 (Low)","4134","117.64.0.0/13","","","","","","","0","","","","","","","","","","",""
"2025-09-12T00:24:21Z","2025-09-12","00:24:21","Powell4 Michelle2","powell4.michelle2@adatum.com","112.161.26.59","Garrison"," Lake District"," KR","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","72","","","","powell4.michelle2@adatum.com","","none","sVh4adNkqk-Xf24ms5pDAA","none","clientAssertion","unbound","","06fedc1b-4658-4f96-83b3-f463341cfa12","KR","Gyeonggi-do","Goyang-si","Korea Telecom","Korea Telecom","","","AS4766","112.160.0.0-112.161.190.255","KR","Gyeonggi-do","Seongnam-si","Korea Telecom","Korea Telecom","","0.0009 (Low)","4766","112.160.0.0/13","","","","","","","0","","","","","","","","","","",""
"2025-09-12T00:24:01Z","2025-09-12","00:24:01","Powell4 Michelle2","powell4.michelle2@adatum.com","175.208.186.98","Glenwood"," East Province"," KR","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","70","","","","powell4.michelle2@adatum.com","","none","lE50VhOiVEeeDjUHugs1AA","none","clientAssertion","unbound","","f00eb815-9b9d-4566-874f-bf887b41b5b2","KR","Seoul","Songpa-gu","Korea Telecom","Korea Telecom","","","AS4766","175.207.141.0-175.209.213.255","KR","Gyeonggi-do","Hanam","Korea Telecom","Korea Telecom","","0.0009 (Low)","4766","175.208.0.0/13","","","","","","","0","","","","","","","","","","",""
"2025-09-11T19:19:12Z","2025-09-11","19:19:12","Powell4 Michelle2","powell4.michelle2@adatum.com","75.33.171.16","Cedarville"," Coastal Region 1"," US","Success","","member","Single-factor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","9235089a-5c5e-4585-8662-d94d7991f5d1","Office365 Shell WCSS-Server","d4eacae5-b8f9-470a-82f4-5afe735b5f55","Other.","Browser","2fd3dc20-0709-421e-8e34-71059af9e9a4","Edge 139.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.3 Safari/537.36 Edg/139.0.0.3","false","false","Azure AD registered","76","","","","","ad7f946c-4807-4a15-887a-e28d69113e19","none","r6P0GdRqB0SNJ5nFgqEkAA","none","none","bound","","7ae3d380-0ceb-4b41-8901-c08676b8ea30","US","Georgia","Atlanta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","75.32.219.138-75.35.95.53","US","Georgia","Tucker","AT&T Enterprises, LLC","AT&T Enterprises, LLC (AEL-360)","","0.0001 (Very Low)","7018","75.32.0.0/13","","","","","","","0","","","","","","","","","","",""
"2025-09-11T03:40:56Z","2025-09-11","03:40:56","Powell4 Michelle2","powell4.michelle2@adatum.com","31.25.31.58","Maplewood"," East Province 1"," RU","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","74","","","","powell4.michelle2@adatum.com","","none","Sbb0FOncu0WtziUJHOanAQ","none","clientAssertion","unbound","","46e232bf-b415-4332-8b8f-696c52e885cf","RU","","","LLC Cifrovie Seti Urala","LLC Cifrovie Seti Urala","","","AS35815","31.25.24.0-31.25.31.255","RU","Sverdlovsk Oblast","Nizhny Tagil","LLC Cifrovie Seti Urala","LLC Convex Telephony","","0.0017 (Low)","35815","31.25.24.0/21","","","","","","","0","","","","","","","","","","",""
"2025-09-11T03:40:23Z","2025-09-11","03:40:23","Powell4 Michelle2","powell4.michelle2@adatum.com","66.209.97.98","Brookfield 1"," Highland Region"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","104","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","powell4.michelle2@adatum.com","","none","eY_OWjSx1U667VkmODcDAA","none","clientAssertion","unbound","","2a6d1ba4-80bd-4853-8208-aa58b825cd03","US","California","Norwalk","""One Ring Networks, Inc.""","""One Ring Networks, Inc.""","","","AS35985","66.209.96.0-66.209.127.255","US","California","Downey","One Ring Networks, Inc.","Skyriver Communications, Inc.","","0.0002 (Very Low)","35985","66.209.96.0/19","","","","","","","0","","","","","","","","","","",""
"2025-09-09T07:38:30Z","2025-09-09","07:38:30","Powell4 Michelle2","powell4.michelle2@adatum.com","125.72.128.246","Kestrel"," Lake District 2"," CN","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","50","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","powell4.michelle2@adatum.com","","none","OBVJmtzIRU-x047xqde1AA","none","clientAssertion","unbound","","182a7d6b-4bb1-4d4c-843e-a99cfeaf964c","CN","","","Qinghai Telecom","Qinghai Telecom","","","AS140061","125.72.127.0-125.72.129.255","CN","Qinghai","Xining","China Telecom","QingHai  province Hai Nan Telecom  backbone 3550","","0.0012 (Low)","140061","125.72.128.0/24","","","","","","","0","","","","","","","","","","",""
"2025-09-09T07:38:16Z","2025-09-09","07:38:16","Powell4 Michelle2","powell4.michelle2@adatum.com","111.50.70.44","Sutton 1"," Central Province"," CN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","49","","","","powell4.michelle2@adatum.com","","none","2RkAzkLai0a9nacpnl6GAA","none","clientAssertion","unbound","","34ca7a8d-8f7d-48fe-8e72-ca65e7aa5843","CN","","","""China Mobile Communications Group Co., Ltd.""","""China Mobile Communications Group Co., Ltd.""","","","AS9808","111.46.0.0-111.51.255.255","CN","Beijing","Beijing","China Mobile","China Mobile","""is_mobile""","0.0002 (Very Low)","9808","111.50.0.0/16","","","","","","","0","","","","","","","","","","",""
"2025-09-09T07:37:50Z","2025-09-09","07:37:50","Powell4 Michelle2","powell4.michelle2@adatum.com","50.188.204.104","Greenfield"," Valley District"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","74","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","powell4.michelle2@adatum.com","","none","PPpIkQB5dUeTl-_171g7AA","none","clientAssertion","unbound","","4e007d66-d1de-4ca8-8c34-ec80f9daaaf5","US","New Jersey","Linden","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","50.175.188.0-50.200.0.255","US","New Jersey","Audubon","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","50.128.0.0/9","","","","","","","0","","","","","","","","","","",""
"2025-09-09T07:37:38Z","2025-09-09","07:37:38","Powell4 Michelle2","powell4.michelle2@adatum.com","193.111.3.158","Northgate"," North Province"," RU","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","62","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","powell4.michelle2@adatum.com","","none","L-rHUpDbvkWKQS5yqIJ4AA","none","clientAssertion","unbound","","23125e56-96d2-4834-8928-1b03365ec109","RU","","","Mikroel Ltd","Mikroel Ltd","","","AS24758","193.111.2.0-193.111.3.255","RU","Rostov","Volgodonsk","Mikroel Ltd","Mikroel Ltd","","0.0039 (Low)","24758","193.111.2.0/23","","","","","","","0","","","","","","","","","","",""
"2025-09-09T07:37:24Z","2025-09-09","07:37:24","Powell4 Michelle2","powell4.michelle2@adatum.com","27.123.111.196","Elmwood"," Lake District 1"," IN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","false","false","","73","","","","powell4.michelle2@adatum.com","","none","4heorcozPES926zDSM74AA","none","clientAssertion","unbound","","c02f4ed4-78d9-45aa-8704-3b05c987591f","IN","Haryana","Gurugram","BHARTI Airtel Ltd.","BHARTI Airtel Ltd.","","","AS9498","27.123.64.0-27.123.127.255","IN","Maharashtra","Mumbai","Bharti Airtel Limited","Bharti Airtel Limited","","0.0008 (Low)","9498","27.123.111.0/24","","","","","","","0","","","","","","","","","","",""
