"Id","DisplayName","UserPrincipalName","Mail","ProxyAddresses","UserType","CreatedDateTime","CreationType","EmployeeType","MemberOf","AssignedLicensesName","LicenseDetails","OnPremisesSyncEnabled","OnPremisesSamAccountName","ManagedDevices","AccountEnabled","PasswordPolicies","LastSignInDate","LastPasswordChangeDateTime","LastPasswordChangeTimeStampISO"
"de7b6aee-1889-4e84-8ecb-f92897871778","Kelly63 Betty12","kelly63@contoso.com","kelly63@contoso.com","SMTP:kelly63@contoso.com","Member","2017-10-07 15:17:53","","","","Ruth29 David57 Exploratory Dept Exchange Online (Plan 1) ","","","","","True","None","2025-09-27 00:43:39","2023-05-19 16:40:04","2023-05-19T16:40:04.000Z"
"57841372-dec7-49a3-8d65-bccc8aa2f014","Pamela29 Sandoval43","pamela29@contoso.com","pamela29@contoso.com","smtp:pamela29@contoso.onmicrosoft.com;SMTP:pamela29@contoso.com","Member","2020-04-19 16:19:20","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-28 20:09:53","2023-05-21 18:27:19","2023-05-21T18:27:19.000Z"
"f9c6e71c-e3e9-44f7-82bd-80926e1d019d","Rogers27 Gary22","rogers27@contoso.com","rogers27@contoso.com","SMTP:rogers27@contoso.com;smtp:rogers27@contoso.onmicrosoft.com","Member","2021-10-21 12:43:53","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-26 16:21:06","2023-05-17 13:37:48","2023-05-17T13:37:48.000Z"
"88dae6a0-1299-495e-8b2b-b6e5600e7b26","Cook32 Katherine13","cook32@contoso.com","cook32@contoso.com","smtp:walker30@contoso.com;smtp:cook32@contoso.onmicrosoft.com;SMTP:cook32@contoso.com","Member","2015-08-02 23:35:27","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-28 22:02:32","2023-05-14 20:51:17","2023-05-14T20:51:17.000Z"
"ffeccd7f-84bb-4ff7-8e04-2956cfb97573","Tyler25 Richard37","tyler25@contoso.com","tyler25@contoso.com","smtp:tyler25@contoso.onmicrosoft.com;SMTP:tyler25@contoso.com","Member","2016-09-09 16:33:27","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-27 18:29:12","2023-12-14 14:44:53","2023-12-14T14:44:53.000Z"
"02b09573-b3c1-4c43-84f2-c93211683985","Tyler25 Bennett12","bailey38@contoso.com","bailey38@contoso.com","SMTP:bailey38@contoso.com","Member","2017-08-12 17:37:39","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-26 14:00:41","2025-09-15 13:47:21","2025-09-15T13:47:21.000Z"
"8cdd88a0-1b10-4f03-8146-da706d6b32d8","Mitchell26 Dennis24","richard18@contoso.com","richard18@contoso.com","SMTP:richard18@contoso.com;smtp:richard18@contoso.onmicrosoft.com","Member","2023-11-09 12:36:22","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-06-20 16:19:19","2023-11-09 12:36:22","2023-11-09T12:36:22.000Z"
"be825ae2-9f31-4d50-8611-3f0bfa33e82c","Catherine34 George54","catherine34@contoso.com","catherine34@contoso.com","smtp:catherine34@contoso.onmicrosoft.com;SMTP:catherine34@contoso.com","Member","2019-11-30 17:07:26","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-26 17:33:13","2025-09-13 13:52:41","2025-09-13T13:52:41.000Z"
"3a7bbe99-bb6d-4b48-8c28-76d49162fe2f","Jonathan24 Katherine13","jonathan24@contoso.com","jonathan24@contoso.com","smtp:cox31@contoso.com;smtp:thompson20@contoso.com;smtp:watson24-jonathan24@contoso.com;smtp:jimenez38@contoso.onmicrosoft.com;SMTP:jonathan24@contoso.com;smtp:taylor35@contoso.com","Member","2015-08-02 23:35:27","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-28 01:35:53","2023-05-21 16:38:40","2023-05-21T16:38:40.000Z"
"4c14e1a4-0358-4a8c-8479-165f112817af","Jonathan24 Katherine13","jonathan24@contoso.onmicrosoft.com","jonathan24@contoso.onmicrosoft.com","SMTP:jonathan24@contoso.onmicrosoft.com","Member","2015-07-10 14:39:11","","","","","","","","","True","None","","2020-09-14 14:07:27","2020-09-14T14:07:27.000Z"
"f4a1fc1c-0305-4305-8d6a-bcda16541213","Kelly67 Linda12 Betty12","bailey39@contoso.com","bailey39@contoso.com","smtp:bailey39@contoso.onmicrosoft.com;SMTP:bailey39@contoso.com;smtp:jimenez32@contoso.com;smtp:kim33@contoso.com;smtp:joyce39@contoso.com;smtp:nancy28@contoso.com;smtp:reed30@contoso.com;smtp:ruiz18@contoso.com;smtp:gomez22@contoso.com","Member","2017-09-29 15:50:00","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-09-28 21:41:41","2023-08-24 16:57:01","2023-08-24T16:57:01.000Z"
"8e13759f-a1b0-446a-8fb6-8a678b0353f0","Cooper27 Mendoza10","cooper27@contoso.com","cooper27@contoso.com","SMTP:cooper27@contoso.com","Member","2024-09-07 20:06:54","","","","Microsoft Power Automate Free Microsoft 365 Mark12 Premium ","","","","","True","","2025-09-28 13:06:59","2025-01-05 21:56:26","2025-01-05T21:56:26.000Z"
"3778a86a-91c4-4925-8b74-d5dc2a4a4174","Parker34 Larry20","parker34@contoso.com","parker34@contoso.com","smtp:parker34@contoso.onmicrosoft.com;SMTP:parker34@contoso.com","Member","2015-08-02 23:35:27","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-29 04:10:55","2023-07-19 17:48:00","2023-07-19T17:48:00.000Z"
"44399f65-c859-4d44-8dec-06440a96a7c5","Patrick22 watson54 Evelyn30","evelyn30@contoso.com","evelyn30@contoso.com","SMTP:evelyn30@contoso.com","Member","2015-08-03 15:18:31","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-09-28 20:18:59","2023-05-17 13:17:11","2023-05-17T13:17:11.000Z"
"7c427908-33d2-4e57-8b5e-776aab70e0c6","Powell37-Days Rebecca30 Betty12","powell37-clark21@contoso.com","powell37-clark21@contoso.com","smtp:powell37-clark21@contoso.onmicrosoft.com;SMTP:powell37-clark21@contoso.com","Member","2017-10-01 12:35:01","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-06-20 16:21:06","2023-08-24 16:59:04","2023-08-24T16:59:04.000Z"
"ae6a4a71-a3cd-44bd-8fa2-8923e15d2529","Betty12 Patrick33","patrick33@contoso.com","patrick33@contoso.com","smtp:patrick33@contoso.onmicrosoft.com;SMTP:patrick33@contoso.com","Member","2017-10-01 12:33:04","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-09-29 04:52:33","2024-05-19 10:10:33","2024-05-19T10:10:33.000Z"
"064fa937-c53b-4810-8e63-a49285618021","Joshua30 Support","powell38@contoso.com","powell38@contoso.com","smtp:clark14@contoso.com;SMTP:powell38@contoso.com","Member","2017-07-08 13:48:53","","","","Exchange Online (Plan 1) ","","","","","True","None","2024-08-29 15:25:20","2023-05-15 18:34:12","2023-05-15T18:34:12.000Z"
"7cfd6e52-00eb-44f3-8156-234cb2145d12","Evelyn31 Timothy44","alexander42@contoso.com","alexander42@contoso.com","SMTP:alexander42@contoso.com;smtp:alexander42@contoso.onmicrosoft.com","Member","2021-03-08 22:01:28","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-08-18 22:25:17","2024-05-12 20:39:38","2024-05-12T20:39:38.000Z"
"05f716de-5831-4678-83c0-02fa6f3aeb12","Rachel44 James23","williams38@contoso.com","williams38@contoso.com","smtp:williams38@contoso.onmicrosoft.com;SMTP:williams38@contoso.com","Member","2020-04-19 14:11:59","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-27 14:22:22","2025-01-17 16:22:18","2025-01-17T16:22:18.000Z"
"e140e980-7fe8-4057-8de6-236831670520","James105 Patrick46","james105@contoso.com","james105@contoso.com","SMTP:james105@contoso.com","Member","2016-04-30 14:05:28","","","","Microsoft 365 Mark12 Premium ","","","","","True","None","2025-09-27 19:52:11","2025-09-27 19:25:17","2025-09-27T19:25:17.000Z"
"b0ec99af-8455-4f4f-8de5-e269274e2e23","External Vendor 2 Admin","sandoval42@contoso.com","sandoval42@contoso.com","SMTP:sandoval42@contoso.com","Member","2025-09-05 20:52:38","","","","Microsoft 365 Mark12 Premium ","","","","","True","","2025-09-26 16:23:21","2025-09-05 20:52:38","2025-09-05T20:52:38.000Z"
"368aad79-0e3f-4bca-872d-29cb81c885c7","Garcia63 Cruz28","katherine65@contoso.com","katherine65@contoso.com","smtp:katherine65@contoso.onmicrosoft.com;SMTP:katherine65@contoso.com","Member","2024-04-05 14:58:55","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-06-20 16:24:02","2024-04-05 21:02:08","2024-04-05T21:02:08.000Z"
"94ad4963-01c8-4929-820a-84ad95007c77","Edward69 Ruth19 Betty12","robinson45@contoso.com","robinson45@contoso.com","smtp:william23@contoso.com;smtp:robinson45@contoso.onmicrosoft.com;SMTP:robinson45@contoso.com","Member","2017-09-29 14:39:13","","","","Exchange Online (Plan 1) ","","","","","True","None","2025-06-20 16:25:51","2023-08-24 17:03:53","2023-08-24T17:03:53.000Z"
