"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2025-09-28T17:09:38Z","a844cd97-1caa-4cf5-893e-74247d43d02f","Windows-AzureAD-Authentication-Ward31/1.0","888c5876-b406-4cca-8ed5-df977dee268c","679038df-032a-47b8-8dfb-f604f9c58100","Martinez23 Johnson34","martinez23@contoso.com","member","none","primaryRefreshToken","none","RcdXGkBcq0qgkrjnHAixAA","none","none","bound","","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","","Martinez51 Patel14 Stephen11 Taylor26","00000002-0000-0000-c000-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","65.133.116.201","Kingsport 28, Coastal Region 17, US","Success","","Other.","Mobile Apps and Desktop clients","33087f5f-0564-4dbc-8c1a-d59b522cccae","","Windows","FALSE","FALSE","Azure AD joined","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","b25820b2-2e85-4925-89fd-9473043d8aba","","FALSE","","209","FALSE","Microsoft Entra ID","Primary refresh token","","77","Not Applied","None","","",""
"2025-09-28T17:06:04Z","c6ed6f30-f206-4cfc-83f3-bbbbe81a3a55","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","a7d2f359-d69a-4e76-834d-39cbb83ac634","8be99981-c102-421c-89ed-fc4c7c76a4d5","Janet20 Kelly43","scott58@contoso.com","member","none","none","none","7qQhguF4PEWhM_EoltOdAA","none","none","unbound","1002","Office365 David37 WCSS-Client","571a182c-fa74-434f-82f8-c68629a1de50","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 David37 WCSS-Server","fc812c10-4c2f-47de-8e9f-54e3e591d0f4","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:b03:bd8:819a:80af:be19:12b8","Stonebridge 18, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","725ae28d-98c6-4523-81b0-2eb0d84fbf86","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","80","Success","None","","",""
"2025-09-28T17:05:59Z","82202610-bfcf-4f46-837d-e15fac6f0028","BAV2ROPC","0c8d291e-5553-4f81-8245-153aac3dbc84","44399f65-c859-4d44-8dec-06440a96a7c5","Patrick22 watson54 Evelyn30","evelyn30@contoso.com","member","none","none","ropc","1TfIrRqnEkuZyooRsLlcAA","none","clientAssertion","unbound","1002","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","69.180.182.139","Bridgeport 15, Coastal Region 17, US","Success","","Other.","SMTP","","","","FALSE","FALSE","","","","","Single-factor authentication","evelyn30@contoso.com","a25b731e-bf5f-4f98-80f8-7e5e94e0122d","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","104","Success","None","","",""
"2025-09-28T17:05:56Z","2e4e0617-f27c-45b3-8300-8307af126264","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","97479191-a734-439e-8aa2-48f57006f939","8be99981-c102-421c-89ed-fc4c7c76a4d5","Janet20 Kelly43","scott58@contoso.com","member","none","none","none","iOOmSpxbskOhqO7nDwGvAA","none","none","unbound","1002","Davis27 365 SharePoint Ronald35","00000003-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 SharePoint Ronald35","00000003-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:b03:bd8:819a:80af:be19:12b8","Stonebridge 18, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","725ae28d-98c6-4523-81b0-2eb0d84fbf86","2603:3016:b03:bd8:819a:80af:be19:12b8","FALSE","","7922","FALSE","Microsoft Entra ID","None","","92","Success","None","","",""
"2025-09-28T17:05:56Z","95f1e2d5-0513-4794-8338-dbf8129319e1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","c70085aa-3f91-4a00-8503-ce345b446023","8be99981-c102-421c-89ed-fc4c7c76a4d5","Janet20 Kelly43","scott58@contoso.com","member","none","none","none","4Fby66MDXUeUo17ZucqjAA","none","none","unbound","1002","Davis27 365 SharePoint Ronald35","00000003-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 SharePoint Ronald35","00000003-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:b03:bd8:819a:80af:be19:12b8","Stonebridge 18, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","725ae28d-98c6-4523-81b0-2eb0d84fbf86","2603:3016:b03:bd8:819a:80af:be19:12b8","FALSE","","7922","FALSE","Microsoft Entra ID","None","","77","Success","None","","",""
"2025-09-28T17:05:56Z","640a6234-e618-4b90-8d30-cbdf0634d63c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","7f6804b1-2db0-4623-85a6-e4f0184fad24","8be99981-c102-421c-89ed-fc4c7c76a4d5","Janet20 Kelly43","scott58@contoso.com","member","none","none","none","Mc2cKmYAFEuX-AlVN-hYAA","none","none","unbound","1002","Davis27 365 SharePoint Ronald35","00000003-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 SharePoint Ronald35","00000003-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:b03:bd8:819a:80af:be19:12b8","Stonebridge 18, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","725ae28d-98c6-4523-81b0-2eb0d84fbf86","2603:3016:b03:bd8:819a:80af:be19:12b8","FALSE","","7922","FALSE","Microsoft Entra ID","None","","82","Success","None","","",""
"2025-09-28T17:04:32Z","6c6ba9ce-cc1d-4548-8df5-23617e2780ac","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","a59983cc-f2e2-4233-8ff1-a430e7d1d26e","23a61ae0-5e91-4d42-82af-6d5418454c27","Jacob34 Sandoval43","dennis37@contoso.com","member","none","none","none","U-0e5fRTDE2tMrEoqIWpAA","none","none","unbound","1002","External Application 21","d57cc67e-5307-454c-8eb3-08f463f7b7aa","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2604:7a00:c840:a06a:7a36:bfa3:4c24:6dd9","Linden 25, Coastal Region 17, US","Failure","50078","Presented multi-factor authentication has expired due to policies configured by your administrator, you must refresh your multi-factor authentication to access '{jose25}'.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA required in Azure AD","","","Jacob35 authentication","","ad12373a-667a-4295-8f79-b1b58953ace3","","FALSE","","11232","FALSE","Microsoft Entra ID","None","","96","Failure","None","","",""
"2025-09-28T16:54:47Z","3cdedbd8-5f2d-4b14-8fd8-295223f5b862","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","f2396cd5-89a0-4f60-84cf-8017ee94177c","6b74765b-1b65-487b-83f1-bc5f9cdf2139","Johnson30 Betty13","johnson30@contoso.com","member","none","primaryRefreshToken","none","WbjdoW-9AEWr0cNaCwcqAA","none","none","bound","","Office365 David37 WCSS-Client","571a182c-fa74-434f-82f8-c68629a1de50","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 David37 WCSS-Server","fc812c10-4c2f-47de-8e9f-54e3e591d0f4","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","137.27.96.204","Ashford 12, Coastal Region 17, US","Success","","Other.","Browser","0091bb84-c0fa-4e1b-8ed0-5908f97a2cc0","Edge 139.0.0","Windows10","FALSE","FALSE","Azure AD registered","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","1eefc4cd-fd2d-447e-860b-2454a8bd5b74","","FALSE","","20115","FALSE","Microsoft Entra ID","Primary refresh token","","88","Success","None","","",""
"2025-09-28T16:54:44Z","62916a23-771a-4db4-8b03-39f90fd7da3a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","89c8f0a0-367e-4f60-8249-498d29d92c3e","6b74765b-1b65-487b-83f1-bc5f9cdf2139","Johnson30 Betty13","johnson30@contoso.com","member","none","primaryRefreshToken","none","i3c_SaZ7dU2tSGpbVHQCAA","none","none","bound","","SharePoint Ronald35 Alvarez49 Justin20 Nancy24","02eef2df-5a4a-42d6-81e3-a11121111226","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","137.27.96.204","Ashford 12, Coastal Region 17, US","Success","","Other.","Browser","0091bb84-c0fa-4e1b-8ed0-5908f97a2cc0","Edge 139.0.0","Windows10","FALSE","FALSE","Azure AD registered","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","1eefc4cd-fd2d-447e-860b-2454a8bd5b74","","FALSE","","20115","FALSE","Microsoft Entra ID","Primary refresh token","","148","Success","None","","",""
"2025-09-28T16:54:43Z","484f6982-4957-4683-814b-d20d52e3f5d2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","f2a9d755-af0a-4329-81e3-d7ab2870abc0","6b74765b-1b65-487b-83f1-bc5f9cdf2139","Johnson30 Betty13","johnson30@contoso.com","member","none","primaryRefreshToken","none","6oid-ny6YUCjU7zFggsGAA","none","none","bound","","SharePoint Ronald35 Alvarez49 Justin20 Nancy24","02eef2df-5a4a-42d6-81e3-a11121111226","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","137.27.96.204","Ashford 12, Coastal Region 17, US","Success","","Other.","Browser","0091bb84-c0fa-4e1b-8ed0-5908f97a2cc0","Edge 139.0.0","Windows10","FALSE","FALSE","Azure AD registered","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","1eefc4cd-fd2d-447e-860b-2454a8bd5b74","","FALSE","","20115","FALSE","Microsoft Entra ID","Primary refresh token","","125","Success","None","","",""
"2025-09-28T16:50:06Z","3d90b968-75a2-4876-8003-fcd0ebb1a497","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","7d6bd03a-d223-47df-8329-d1287e3550ed","2a3c4a76-a53e-414f-89e9-355a28dc371a","Betty22 Jeffrey21","betty22@contoso.com","member","none","none","none","yuXvUpSQHU-mQOTPBSa0AA","none","none","unbound","1002","External Application 21","d57cc67e-5307-454c-8eb3-08f463f7b7aa","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:b03:9078:d9f9:3dc3:7242:41db","Stonebridge 18, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","678a7eeb-1fc3-4754-8d1e-d292ce47a13f","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","123","Success","None","","",""
"2025-09-28T16:50:04Z","12f3f238-998a-4e47-826a-e939858a85ec","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","077e5712-3df3-4880-898d-1dfb06881987","2a3c4a76-a53e-414f-89e9-355a28dc371a","Betty22 Jeffrey21","betty22@contoso.com","member","none","none","none","fkAw0iLODE2Q0GBEC4ptAA","none","none","unbound","1002","External Application 21","d57cc67e-5307-454c-8eb3-08f463f7b7aa","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:b03:9078:d9f9:3dc3:7242:41db","Stonebridge 18, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA completed in Azure AD","Text message","'+X XXXXXXXX98","Jacob35 authentication","betty22@contoso.com","678a7eeb-1fc3-4754-8d1e-d292ce47a13f","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","150","Success","None","","",""
"2025-09-28T16:46:31Z","0db05700-5c20-4622-82f1-dd75b4517538","BAV2ROPC","3066e2c3-0283-4bca-8007-0f50ae558a48","a64ecdb8-1908-4e8e-8443-f45858c2d6d0","Ramos24 Nelson15","taylor32@contoso.com","member","none","none","none","v88Q8VD4YkyWB3NZeARgAA","none","clientAssertion","unbound","","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","185.255.47.158",", , IQ","Failure","50053","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","FALSE","FALSE","","","","","Single-factor authentication","taylor32@contoso.com","","","FALSE","","205254","FALSE","Microsoft Entra ID","None","","63","Not Applied","None","","",""
"2025-09-28T16:46:10Z","58bdfbaa-1b47-452d-8c2d-628d8920c84b","BAV2ROPC","b1472301-6ffe-477a-8010-3e5a189e6379","a64ecdb8-1908-4e8e-8443-f45858c2d6d0","Ramos24 Nelson15","taylor32@contoso.com","member","none","none","none","bThy3Q_DYEmPjXac4TQEAA","none","clientAssertion","unbound","","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","58.213.162.46","Bridgeport 21, Lowland Region 24, CN","Failure","50053","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","FALSE","FALSE","","","","","Single-factor authentication","taylor32@contoso.com","","","FALSE","","4134","FALSE","Microsoft Entra ID","None","","60","Not Applied","None","","",""
"2025-09-28T16:45:51Z","267462a1-c727-45b0-8fdc-782e52a457b0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36 Edg/139.0.0.235","72d19720-9dcc-4a5a-8ad4-b62679d930eb","52b9c00a-3d50-4d6f-8452-6d833f86f23b","Betty20 Deborah51","betty20@contoso.com","member","none","none","none","ktVZdCEIs0O4ZoLUpQdiAA","none","none","unbound","1002","External Application 21","d57cc67e-5307-454c-8eb3-08f463f7b7aa","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","191.101.130.55","Larkspur 6, Central Province 36, US","Success","","Other.","Browser","","Edge 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","f8a0fb2c-c7ab-4fa8-86c5-431b627f7676","","FALSE","","396073","FALSE","Microsoft Entra ID","None","","112","Success","None","","",""
"2025-09-28T16:45:48Z","7c702409-284e-4d4d-8ec2-7a9baf9069bb","BAV2ROPC","00cf0f2e-ddfb-42df-8d1a-8eace5dd5607","a64ecdb8-1908-4e8e-8443-f45858c2d6d0","Ramos24 Nelson15","taylor32@contoso.com","member","none","none","none","bThy3Q_DYEmPjXacZTEEAA","none","clientAssertion","unbound","","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","162.84.155.175","Millbrook 24, Highland Region 21, US","Failure","50053","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","FALSE","FALSE","","","","","Single-factor authentication","taylor32@contoso.com","","","FALSE","","701","FALSE","Microsoft Entra ID","None","","71","Not Applied","None","","",""
"2025-09-28T16:45:32Z","6ecb047b-7867-4760-849d-b774782ef8b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","88073294-bfac-4642-8dee-36ff79064860","ae6a4a71-a3cd-44bd-8fa2-8923e15d2529","Betty12 Patrick33","patrick33@contoso.com","member","none","none","none","mzxMbFmTzEWdC7HauFj9AA","none","none","unbound","1002","External Application 21","d57cc67e-5307-454c-8eb3-08f463f7b7aa","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2603:3016:1212:df12:a49d:5b0e:f615:4882","Lakeside 27, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","","","","Single-factor authentication","","21d6b51c-3594-4c5b-8f7c-910adce4c7ff","","FALSE","","7922","FALSE","Microsoft Entra ID","None","","108","Success","None","","",""
"2025-09-28T16:45:30Z","d7abfe26-6b60-489d-8b59-ce01938fdb77","BAV2ROPC","2e2fb8d9-812b-4a5f-8236-0a480ccb5d6c","a64ecdb8-1908-4e8e-8443-f45858c2d6d0","Ramos24 Nelson15","taylor32@contoso.com","member","none","none","none","QbFq992mMEWzxeUQgJqSAA","none","clientAssertion","unbound","","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","118.122.87.46","Orchard 4, Coastal Region 28, CN","Failure","50053","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","FALSE","FALSE","","","","","Single-factor authentication","taylor32@contoso.com","","","FALSE","","4134","FALSE","Microsoft Entra ID","None","","66","Not Applied","None","","",""
"2025-09-28T16:45:25Z","e79115b5-93e5-4ca5-80ae-554c94da35ba","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","5347e94b-eeb1-4b1a-8580-7aaf9a7721f5","a1f9f5fb-3108-46b1-8348-24e023f5f3c0","Roberts10 Watson30","jimenez20@contoso.com","member","none","none","none","o6TOYN00K0KxeDBCOJBxAA","none","none","unbound","1002","Office365 David37 WCSS-Client","571a182c-fa74-434f-82f8-c68629a1de50","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 David37 WCSS-Server","fc812c10-4c2f-47de-8e9f-54e3e591d0f4","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2604:7a00:c840:f351:26f3:aacc:e5c2:8dca","Linden 25, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","5e53a168-e5d2-4944-8928-c7c1576bdf93","","FALSE","","11232","FALSE","Microsoft Entra ID","None","","88","Success","None","","",""
"2025-09-28T16:45:04Z","aaa781fe-179a-4545-895b-42391b071344","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","36cf2fdd-418d-4311-8ef8-82b46b1af962","a1f9f5fb-3108-46b1-8348-24e023f5f3c0","Roberts10 Watson30","jimenez20@contoso.com","member","none","none","none","J_TJSwcFxEO4TT8P4w6yAA","none","none","unbound","1002","SharePoint Ronald35 Alvarez49 Justin20 Nancy24","02eef2df-5a4a-42d6-81e3-a11121111226","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2604:7a00:c840:f351:26f3:aacc:e5c2:8dca","Linden 25, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","5e53a168-e5d2-4944-8928-c7c1576bdf93","","FALSE","","11232","FALSE","Microsoft Entra ID","None","","173","Success","None","","",""
"2025-09-28T16:45:03Z","aca2c6a3-b57e-4183-872b-2cee9d85964d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","1b81c82b-309e-40aa-8bfe-471764d62508","a1f9f5fb-3108-46b1-8348-24e023f5f3c0","Roberts10 Watson30","jimenez20@contoso.com","member","none","none","none","GnPIe5GqLkC7lYlXo9p4AA","none","none","unbound","1002","SharePoint Ronald35 Alvarez49 Justin20 Nancy24","02eef2df-5a4a-42d6-81e3-a11121111226","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2604:7a00:c840:f351:26f3:aacc:e5c2:8dca","Linden 25, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","5e53a168-e5d2-4944-8928-c7c1576bdf93","","FALSE","","11232","FALSE","Microsoft Entra ID","None","","107","Success","None","","",""
"2025-09-28T16:45:01Z","4fc9e709-2c0a-46a4-8e36-a10e632847fc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Safari/537.36","2856b996-d28b-4144-87cb-d02793a885d9","a1f9f5fb-3108-46b1-8348-24e023f5f3c0","Roberts10 Watson30","jimenez20@contoso.com","member","none","none","none","7O2dnIEqJESbvVTrFC4EAA","none","none","unbound","1002","SharePoint Ronald35 Alvarez49 Justin20 Nancy24","02eef2df-5a4a-42d6-81e3-a11121111226","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Ruth29 Bailey32","00000003-0000-0000-c000-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","2604:7a00:c840:f351:26f3:aacc:e5c2:8dca","Linden 25, Coastal Region 17, US","Success","","Other.","Browser","","Chrome 139.0.0","Windows10","FALSE","FALSE","","MFA requirement satisfied by claim in the token","","","Jacob35 authentication","","5e53a168-e5d2-4944-8928-c7c1576bdf93","","FALSE","","11232","FALSE","Microsoft Entra ID","None","","106","Success","None","","",""
"2025-09-28T16:44:30Z","014c0f43-5d32-47dd-8328-2faf2132d802","BAV2ROPC","ec772166-fe91-46fa-8aa0-a575f3636591","30ba2450-7251-4d9a-8034-0f224798e7c4","Christine13 Ortiz24","christine13@contoso.com","member","none","none","none","cmBwzFBEE0WZ6Wh-dw2dAA","none","clientAssertion","unbound","","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Davis27 365 Exchange Ronald35","00000002-0000-0ff1-ce00-000000000000","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","f8cdef31-a31e-4b4a-93e4-5f571e91255a","063b27d9-43ef-4b3c-88e0-ca84cb74ae45","","124.115.206.253","Newbury 30, West Province 32, CN","Failure","50053","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","FALSE","FALSE","","","","","Single-factor authentication","christine13@contoso.com","","","FALSE","","4134","FALSE","Microsoft Entra ID","None","","75","Not Applied","None","","",""
