"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Joshua","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2025-11-28 12:44:22","morales2@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-28T12:44:22"",""Id"":""54f41ba4-2309-420f-8db7-20c895968d80"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""137a0cf7-c356-4be2-83a5-74085cc0edff"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""73.180.117.81"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""morales2@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit\/605.1.15 (KHTML, like Gecko) Version\/18.6 Safari\/605.1.15""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""137a0cf7-c356-4be2-83a5-74085cc0edff"",""Type"":0},{""ID"":""morales2@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""73.180.117.81"",""InterSystemsId"":""84a7e15c-4b95-4f80-88c6-639030a5477f"",""IntraSystemId"":""54f41ba4-2309-420f-8db7-20c895968d80"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""MacOs""},{""Name"":""BrowserType"",""Value"":""Safari""},{""Name"":""SessionId"",""Value"":""ee71392c-2499-4c19-8a12-b841ba6b9e25""}],""ErrorNumber"":""0""}","105","209","54f41ba4-2309-420f-8db7-20c895968d80","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 06:20:06","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T06:20:06"",""Id"":""7dde1d3e-57f8-4204-82e6-0f7e39571c0c"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""49.1.167.109"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""49.1.167.109"",""InterSystemsId"":""e78cce95-3e29-4628-849a-331258f406db"",""IntraSystemId"":""7dde1d3e-57f8-4204-82e6-0f7e39571c0c"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","106","209","7dde1d3e-57f8-4204-82e6-0f7e39571c0c","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 06:20:45","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T06:20:45"",""Id"":""21e3d43b-c9a4-41d3-870c-07ccfb5c5482"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""117.39.63.214"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""117.39.63.214"",""InterSystemsId"":""6bdbc83d-fa4e-4eae-87c9-26b8af71c8ff"",""IntraSystemId"":""21e3d43b-c9a4-41d3-870c-07ccfb5c5482"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","107","209","21e3d43b-c9a4-41d3-870c-07ccfb5c5482","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 06:20:29","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T06:20:29"",""Id"":""ab1465ff-ee71-4551-8cc5-4a56fcef9383"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""221.10.226.149"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""221.10.226.149"",""InterSystemsId"":""29522ca7-963f-4953-8c74-7db86ba42939"",""IntraSystemId"":""ab1465ff-ee71-4551-8cc5-4a56fcef9383"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","108","209","ab1465ff-ee71-4551-8cc5-4a56fcef9383","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 06:18:58","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T06:18:58"",""Id"":""83a6b1bc-77bb-491b-80af-5e59a4eb693d"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""116.48.149.19"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""116.48.149.19"",""InterSystemsId"":""82d8abaf-aa52-4553-8d81-8aabade313e1"",""IntraSystemId"":""83a6b1bc-77bb-491b-80af-5e59a4eb693d"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","109","209","83a6b1bc-77bb-491b-80af-5e59a4eb693d","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 06:19:30","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T06:19:30"",""Id"":""734a73b1-19e5-4038-8e83-0e1b3073ff89"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""76.151.32.92"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""76.151.32.92"",""InterSystemsId"":""8d41ab31-dab7-431f-8f31-04bcc26028e2"",""IntraSystemId"":""734a73b1-19e5-4038-8e83-0e1b3073ff89"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","110","209","734a73b1-19e5-4038-8e83-0e1b3073ff89","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 06:13:32","cynthia3@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T06:13:32"",""Id"":""2fecd06a-8bb1-482c-8684-f175011681d4"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a11:a580:8418:2a1e:55bc:fed0:9d72:5ebb"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""cynthia3@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""Type"":0},{""ID"":""cynthia3@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2a11:a580:8418:2a1e:55bc:fed0:9d72:5ebb"",""InterSystemsId"":""e43086c2-fb01-4e5b-86b2-75591c9e0e94"",""IntraSystemId"":""2fecd06a-8bb1-482c-8684-f175011681d4"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""WebKit""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","111","209","2fecd06a-8bb1-482c-8684-f175011681d4","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 00:54:28","thomas@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T00:54:28"",""Id"":""f3b330d8-2537-4595-802c-ec8354f31809"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""104.167.27.55"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""thomas@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""Type"":0},{""ID"":""thomas@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""104.167.27.55"",""InterSystemsId"":""e58f0a91-b137-4c2a-8a0b-141868681ca0"",""IntraSystemId"":""f3b330d8-2537-4595-802c-ec8354f31809"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","112","209","f3b330d8-2537-4595-802c-ec8354f31809","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 18:37:44","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-27T18:37:44"",""Id"":""298606b2-cedd-4fdd-8207-9b60169f72b7"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""181.215.182.209"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""181.215.182.209"",""InterSystemsId"":""b524afcd-19ad-4f1a-8ea0-7f7341ee7209"",""IntraSystemId"":""298606b2-cedd-4fdd-8207-9b60169f72b7"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""644ca5d1-374e-4047-8351-5abaa8b8d457"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""SessionId"",""Value"":""c7a8704b-cbde-4412-8e7b-203fc6517e33""}],""ErrorNumber"":""0""}","113","209","298606b2-cedd-4fdd-8207-9b60169f72b7","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 18:43:24","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-27T18:43:24"",""Id"":""c09b16c6-2b64-4b6f-8b2f-2a8efd27b018"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""212.32.50.68"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""212.32.50.68"",""InterSystemsId"":""d2c3c0c6-7dc4-4c58-8b3d-fee8d90ee63f"",""IntraSystemId"":""c09b16c6-2b64-4b6f-8b2f-2a8efd27b018"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""644ca5d1-374e-4047-8351-5abaa8b8d457"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""SessionId"",""Value"":""c7a8704b-cbde-4412-8e7b-203fc6517e33""}],""ErrorNumber"":""0""}","114","209","c09b16c6-2b64-4b6f-8b2f-2a8efd27b018","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 18:43:29","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-27T18:43:29"",""Id"":""3a736a31-6289-4bf6-85d0-78fa0f0d6b4e"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""212.32.50.68"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""212.32.50.68"",""InterSystemsId"":""cb43b00e-0aed-49a4-8bed-86c129c72726"",""IntraSystemId"":""3a736a31-6289-4bf6-85d0-78fa0f0d6b4e"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""644ca5d1-374e-4047-8351-5abaa8b8d457"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""SessionId"",""Value"":""c7a8704b-cbde-4412-8e7b-203fc6517e33""}],""ErrorNumber"":""0""}","115","209","3a736a31-6289-4bf6-85d0-78fa0f0d6b4e","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 18:39:08","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-27T18:39:08"",""Id"":""2d9cb682-f85f-4e37-8da2-6a81acde40cd"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""212.32.50.68"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""212.32.50.68"",""InterSystemsId"":""60f5628a-c144-4bff-827b-4ec356c63d2b"",""IntraSystemId"":""2d9cb682-f85f-4e37-8da2-6a81acde40cd"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""dde6b9b0-a687-40f9-84c1-a53b6840ae08"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""SessionId"",""Value"":""c7a8704b-cbde-4412-8e7b-203fc6517e33""}],""ErrorNumber"":""0""}","116","209","2d9cb682-f85f-4e37-8da2-6a81acde40cd","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 18:39:20","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-27T18:39:20"",""Id"":""719ff2a7-fbe9-4ba7-87aa-893855f30009"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""212.32.50.68"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""212.32.50.68"",""InterSystemsId"":""e3a2ffae-db19-4acf-8859-52f3b8a4a2e7"",""IntraSystemId"":""719ff2a7-fbe9-4ba7-87aa-893855f30009"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""644ca5d1-374e-4047-8351-5abaa8b8d457"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""SessionId"",""Value"":""c7a8704b-cbde-4412-8e7b-203fc6517e33""}],""ErrorNumber"":""0""}","117","209","719ff2a7-fbe9-4ba7-87aa-893855f30009","True","Unchanged"
