"InternetMessageId","FileName","Mailbox","CreatedDateTime","SentDateTime","ReceivedDateTime","Sender","From","To","ReplyTo","CC","BCC","Subject","BodyPreview","IsRead","IsDraft","HasAttachments","FlagStatus","WebLink","ID","ParentFolderId","ConversationId"
"<d80de07c-9588-4d70-82e1-24210566ad83@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_d80de07c-9588-4d70-82e1-24210566ad83@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-23 06:05:51","2026-07-23 06:05:42","2026-07-23 06:05:51","PattiF@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","IsaiahL@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com","N/A","Re: Freight Carrier Contract Renewal - NW Logistics","Isaiah, Nestor,

The 12% savings from TransPac is significant, but I want to see a few things before we switch:

1. Service Level Agreement comparison - What are the guaranteed delivery windows? NW Logistics has been reliable for us even when we've ha","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEJAADqK5N%2Fzo%2BfR4wincq2S8bUAAEWPyY5AAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEJAADqK5N-zo_fR4wincq2S8bUAAEWPyY5AAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBCQAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAKQeVOOmoOFAl0MMnNul0JE="
"<9c888c6e-c7ea-4691-8917-1a6cf33c9e8c@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_9c888c6e-c7ea-4691-8917-1a6cf33c9e8c@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-23 06:05:14","2026-07-23 06:05:05","2026-07-23 06:05:14","PattiF@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","IsaiahL@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com","N/A","Re: Steel Price Increase Notification - Q3 Impact","Isaiah, Nestor,

I've modeled the cash flow impact of a forward buy to lock in current pricing. Here are the numbers:

Option 1 - Status quo: Accept the 8% increase. Estimated annual impact: +$180K in material costs. Immediate hit to margins on all st","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEJAADqK5N%2Fzo%2BfR4wincq2S8bUAAEWPyY4AAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEJAADqK5N-zo_fR4wincq2S8bUAAEWPyY4AAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBCQAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQABZxM9bgVglDnSaHMOZ42BI="
"<a2ab3c98-a8d7-448c-b13d-d659e3cdd149@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_a2ab3c98-a8d7-448c-b13d-d659e3cdd149@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:34:16","2026-07-22 04:34:07","2026-07-22 04:34:16","PattiF@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","AdeleV@854jpt.onmicrosoft.com","N/A","Q2 Financial Review - Board Prep","Grady,

Attached below is the draft Q2 financial summary for your review ahead of the board meeting. High-level numbers:

- Revenue: $7.14M (up 12.3% YoY)
- Gross Margin: 31.2% (down from 34.1% Q2 2025 - primarily raw material cost increases)
- EBIT","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEJAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhNSKAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEJAADqK5N-zo_fR4wincq2S8bUAAEVhNSKAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBCQAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAF_Pypc78INJjstpiDkUcxo="
"<0dda4e20-4659-4856-acd1-5c28622ea42a@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_0dda4e20-4659-4856-acd1-5c28622ea42a@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-24 03:13:53","2026-07-24 03:13:43","2026-07-24 03:13:53","PattiF@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","LeeG@854jpt.onmicrosoft.com","N/A","AlexW@854jpt.onmicrosoft.com","N/A","Re: SolidWorks License Renewal - Adding Seats","Alex, Lee,

Approved. I'm issuing PO #WIS-2026-0892 for the SolidWorks renewal plus the two additional seats.

Costs I'm booking:
- 3-seat renewal (Professional): $11,400
- 2 additional Professional seats: $7,600
- Simulation add-on: $4,200
- Tota","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEJAADqK5N%2Fzo%2BfR4wincq2S8bUAAEWRvdNAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEJAADqK5N-zo_fR4wincq2S8bUAAEWRvdNAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBCQAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAJV4N519vPdEj-Hns6wWL-0="
"<709c7ff2-9902-42c2-b3fc-f850081baa78@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_709c7ff2-9902-42c2-b3fc-f850081baa78@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-24 09:27:44","2026-07-24 09:27:41","2026-07-24 09:27:44","GradyA@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","DiegoS@854jpt.onmicrosoft.com","N/A","PattiF@854jpt.onmicrosoft.com,NestorW@854jpt.onmicrosoft.com","N/A","Re: Facility Expansion Discussion - Options Analysis","Nestor, Patti, Diego,

Good analysis from both Patti and Diego. This is exactly the kind of thorough evaluation I want to present to the board.

I'm leaning toward Option A (lease adjacent bay) for the near term, with Option C (relocation) as the 3-5 ","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEWRue4AAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEWRue4AAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQALHS_YrWawpCoCB7Vz4K4Yg="
"<73fac190-309d-4c26-be14-279f91581e32@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_73fac190-309d-4c26-be14-279f91581e32@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-24 09:25:30","2026-07-24 09:25:27","2026-07-24 09:25:30","DiegoS@854jpt.onmicrosoft.com","DiegoS@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com","N/A","Re: Capital Equipment Request - Haas UMC-750 5-Axis CNC","Patti, Nestor, Alex,

Thanks for running those numbers, Patti. Here's the ROI analysis from the operations side to complement your financial models:

Production efficiency gains with 5-axis:
- Current process: SD-900 bracket requires 3 setups on our ","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEWRue3AAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEWRue3AAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAM-uoIU00shLiIpswwip7V4="
"<8fe2b886-7eff-4258-9d90-7b497ce67e93@854jpt.onmicrosoft.com>","NotFound","PattiF@854jpt.onmicrosoft.com","","","","","","","","","","","","","","","","","","",""
"<2377068c-9d63-44e3-a2a6-708f5aed8204@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_2377068c-9d63-44e3-a2a6-708f5aed8204@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:33:28","2026-07-22 04:33:27","2026-07-22 04:33:28","LynneR@854jpt.onmicrosoft.com","LynneR@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,JoniS@854jpt.onmicrosoft.com,LeeG@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Labor Day Office Closure - Monday, September 1","Hi all,

Just a heads-up that Waverly will be closed on Monday, September 1 in observance of Labor Day.

Production notes: Diego and Miriam, please coordinate with your teams on any schedule adjustments needed for the week of Sept 1. If we need weeken","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhMDiAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEVhMDiAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAMD970vqwgFJvtq-UuqSERE="
"<7405f919-5796-431d-a0d8-2a671c543905@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_7405f919-5796-431d-a0d8-2a671c543905@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:33:38","2026-07-22 04:33:35","2026-07-22 04:33:38","AdeleV@854jpt.onmicrosoft.com","AdeleV@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,JoniS@854jpt.onmicrosoft.com,LeeG@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Reminder: Q2 Travel & Expense Reports Due July 25","Hi everyone,

Friendly reminder that all Q2 travel and expense reports are due by end of day Friday, July 25.

A few reminders on our T&E policy:
- All expenses over $25 require itemized receipts (photos of receipts are fine)
- Per diem rates: $55/d","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhMDjAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEVhMDjAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAFDkJC6JK5VHpjO5O47hGOs="
"<2e87a629-c2f4-4fc4-af41-f8f29bc9cc1b@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_2e87a629-c2f4-4fc4-af41-f8f29bc9cc1b@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:33:24","2026-07-22 04:33:21","2026-07-22 04:33:24","JoniS@854jpt.onmicrosoft.com","JoniS@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,LeeG@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Updated PTO Policy - Effective August 1, 2026","Good morning everyone,

I wanted to let you know about some updates to our Paid Time Off policy that take effect August 1, 2026. The key changes are:

1. Accrual rates for employees with 3+ years of service increase from 6.15 hrs/pay period to 6.77 hr","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhMDhAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEVhMDhAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQALoZomiSIqdPvHYcf-EV-LE="
"<ac1723d3-6359-4021-ae5a-fc08febd9fdb@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_ac1723d3-6359-4021-ae5a-fc08febd9fdb@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:39:43","2026-07-22 04:39:40","2026-07-22 04:39:44","LeeG@854jpt.onmicrosoft.com","LeeG@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,JoniS@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","ERP System Upgrade - Scheduled Downtime August 2-3","Hi everyone,

Our Epicor ERP system will be undergoing a major upgrade to version 11.2 over the weekend of August 2-3. The system will be UNAVAILABLE from Saturday, August 2 at 6:00 AM through Sunday, August 3 at approximately 6:00 PM.

What this mean","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhMDsAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEVhMDsAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAHUir4hxeBJJkXS4mTAZQ9w="
"<2eb53355-095a-4b91-a87d-e5cb2520f59d@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_2eb53355-095a-4b91-a87d-e5cb2520f59d@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:34:04","2026-07-22 04:34:02","2026-07-22 04:34:04","JoniS@854jpt.onmicrosoft.com","JoniS@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,LeeG@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","Open Enrollment - Benefits Deadline July 31","Hi everyone,

This is your reminder that annual benefits open enrollment closes on July 31, 2026.

What's new this year:
- We've added Delta Dental Premier as a second dental plan option alongside our existing MetLife plan. Delta Dental has a broader","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhMDmAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEVhMDmAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAKMZREeZcyxGlg9mI8viMZo="
"<cd74de49-232f-49d6-aac1-3d31025def48@854jpt.onmicrosoft.com>","PattiF@854jpt.onmicrosoft.com_cd74de49-232f-49d6-aac1-3d31025def48@854jpt.onmicrosoft.com","PattiF@854jpt.onmicrosoft.com","2026-07-22 04:33:47","2026-07-22 04:33:43","2026-07-22 04:33:47","LeeG@854jpt.onmicrosoft.com","LeeG@854jpt.onmicrosoft.com","GradyA@854jpt.onmicrosoft.com","N/A","NestorW@854jpt.onmicrosoft.com,PattiF@854jpt.onmicrosoft.com,MeganB@854jpt.onmicrosoft.com,DiegoS@854jpt.onmicrosoft.com,AlexW@854jpt.onmicrosoft.com,AdeleV@854jpt.onmicrosoft.com,JoniS@854jpt.onmicrosoft.com,HenriettaM@854jpt.onmicrosoft.com,IsaiahL@854jpt.onmicrosoft.com,JohannaL@854jpt.onmicrosoft.com,LidiaH@854jpt.onmicrosoft.com,LynneR@854jpt.onmicrosoft.com,MiriamG@854jpt.onmicrosoft.com,PradeepG@854jpt.onmicrosoft.com","N/A","IMPORTANT: MFA Now Required on All Accounts - Enroll by July 25","Hi everyone,

As part of our ongoing security improvements, multi-factor authentication (MFA) is now required on all Waverly email and system accounts. Please complete enrollment by end of day Friday, July 25.

How to enroll:
1. Go to https://aka.ms/","True","False","False","notFlagged","https://outlook.office365.com/owa/?ItemID=AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N%2Fzo%2BfR4wincq2S8bUAAAAAAEMAADqK5N%2Fzo%2BfR4wincq2S8bUAAEVhMDkAAA%3D&exvsurl=1&viewmodel=ReadMessageItem","AAMkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQBGAAAAAABqySpG3SYqQ40ev4INhgMHBwDqK5N-zo_fR4wincq2S8bUAAAAAAEMAADqK5N-zo_fR4wincq2S8bUAAEVhMDkAAA=","AQMkAGFiZGZiNmZlLThhOTkALTQ5NDgtOWQ0OC1mOWFjNmY5YTQ2ZGUALgAAA2rJKkbdJipDjR6-gg2GAwcBAOork3-Oj59HjCKdyrZLxtQAAAIBDAAAAA==","AAQkAGFiZGZiNmZlLThhOTktNDk0OC05ZDQ4LWY5YWM2ZjlhNDZkZQAQAOM69legznRBouVRLgyhggM="
