UserId,Operation,Recordtypes,AppAccessContext.AADSessionId,AppAccessContext.APIId,AppAccessContext.ClientAppId,AppAccessContext.IssuedAtTime,AppAccessContext.UniqueTokenId,CreationTime,Id,OrganizationId,ResultStatus,UserKey,UserType,Version,Workload,ClientIP,AppId,AuthType,ClientAppId,ClientIPAddress,ClientInfoString,ExternalAccess,HostAppId,InternalLogonType,LogonType,LogonUserSid,MailboxGuid,MailboxOwnerSid,MailboxOwnerUPN,OrganizationName,OriginatingServer,TokenObjectId,TokenTenantId,TokenType,Item.Attachments,Item.Id,Item.ImmutableId,Item.InternetMessageId,Item.IsRecord,Item.ParentFolder.Id,Item.ParentFolder.Path,Item.SizeInBytes,Item.Subject,ObjectId,AppPoolName,CorrelationID,Parameters.1.Name,Parameters.1.Value,Parameters.2.Name,Parameters.2.Value,Parameters.3.Name,Parameters.3.Value,Parameters.4.Name,Parameters.4.Value,Parameters.5.Name,Parameters.5.Value,Parameters.6.Name,Parameters.6.Value,RequestId,SessionId,SaveToSentItems,ActorInfoString,ModifiedProperties.1,AzureActiveDirectoryEventType,ExtendedProperties.1.Name,ExtendedProperties.1.Value,ExtendedProperties.2.Name,ExtendedProperties.2.Value,ExtendedProperties.3.Name,ExtendedProperties.3.Value,ExtendedProperties.4.Name,ExtendedProperties.4.Value,ModifiedProperties,Actor.1.ID,Actor.1.Type,Actor.2.ID,Actor.2.Type,ActorContextId,ActorIpAddress,InterSystemsId,IntraSystemId,SupportTicketId,Target.1.ID,Target.1.Type,TargetContextId,ApplicationId,DeviceProperties.1.Name,DeviceProperties.1.Value,DeviceProperties.2.Name,DeviceProperties.2.Value,ErrorNumber,ExtendedProperties.5.Name,ExtendedProperties.5.Value,DeviceProperties.3.Name,DeviceProperties.3.Value,LogonError
Not Available,UserLoggedIn,15,,,,,,2025-12-17T18:33:18,9511a26b-4ad4-426a-886a-456e66eae7e7,9fc57536-e8d3-4117-8537-fc27bc714352,Success,16040d97-c0b3-43ad-8158-1c920732fd67,4,1,AzureActiveDirectory,2a05:541:116:c8f:59a2:44ad:532f:ee3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:BeginAuth,,,,16040d97-c0b3-43ad-8158-1c920732fd67,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:c8f:59a2:44ad:532f:ee3d,7280bf5c-c49a-488a-8660-1b384487a5d2,9511a26b-4ad4-426a-886a-456e66eae7e7,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
bennett4@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T18:32:48,0ceb5cec-874c-4f1e-8349-641bc3c7645f,9fc57536-e8d3-4117-8537-fc27bc714352,Success,16040d97-c0b3-43ad-8158-1c920732fd67,0,1,AzureActiveDirectory,2a05:541:116:c8f:59a2:44ad:532f:ee3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,Login:login,,16040d97-c0b3-43ad-8158-1c920732fd67,0,bennett4@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:c8f:59a2:44ad:532f:ee3d,7280bf5c-c49a-488a-8660-1b384487a5d2,0ceb5cec-874c-4f1e-8349-641bc3c7645f,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,SessionId,d23eff42-3eb7-4fcb-8e2f-45f429742afd,50074,,,,,UserStrongAuthClientAuthNRequiredInterrupt
garcia2@consolidatedmsgr.com,UserLoggedIn,15,,,,,,2025-12-17T17:33:43,2339bdaa-c350-476b-8e33-4af6b5cfff2a,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,Kmsi:kmsi,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,garcia2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,2339bdaa-c350-476b-8e33-4af6b5cfff2a,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,SessionId,de165bab-9393-4ec7-8a82-69403c7a2f5a,0,,,,,
garcia2@consolidatedmsgr.com,UserLoggedIn,15,,,,,,2025-12-17T17:33:43,6fe6088d-6af5-4058-8ec1-c7a97a600f13,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,KeepMeSignedIn,TRUE,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,garcia2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,6fe6088d-6af5-4058-8ec1-c7a97a600f13,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,SessionId,de165bab-9393-4ec7-8a82-69403c7a2f5a,50140,RequestType,SAS:ProcessAuth,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:33:42,a8d66d7d-f86f-4c37-83b5-c9890160f938,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,a8d66d7d-f86f-4c37-83b5-c9890160f938,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:33:33,fd2ec419-f700-433c-8788-e6e4a12217bb,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,fd2ec419-f700-433c-8788-e6e4a12217bb,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:33:25,a1b34583-82ba-44f7-8979-a5a3be4b3354,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,a1b34583-82ba-44f7-8979-a5a3be4b3354,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:33:16,2abbd1ae-2684-4766-8950-a5631a7e11d8,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,2abbd1ae-2684-4766-8950-a5631a7e11d8,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:33:08,1e71b082-4401-4aba-8be8-f87388ebe62f,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,1e71b082-4401-4aba-8be8-f87388ebe62f,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:32:59,64e20c38-d06b-479b-877d-3a66c422dbb6,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,64e20c38-d06b-479b-877d-3a66c422dbb6,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:32:58,f5afdbbc-3dfc-4ef6-85aa-620e39ef0763,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:BeginAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,f5afdbbc-3dfc-4ef6-85aa-620e39ef0763,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoggedIn,15,,,,,,2025-12-17T17:32:30,5cbfb802-033a-4459-871a-8243ccad1f35,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:BeginAuth,,,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,5cbfb802-033a-4459-871a-8243ccad1f35,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
garcia2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T17:32:28,a3b477e8-f609-45ce-8f08-f1db238c89b7,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,Login:login,,a5f489b5-7396-458b-85f1-8a15b5c0b315,0,garcia2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,3c867a73-84f7-4bce-8e05-3ef6ecd7fef4,a3b477e8-f609-45ce-8f08-f1db238c89b7,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,SessionId,de165bab-9393-4ec7-8a82-69403c7a2f5a,50074,,,,,UserStrongAuthClientAuthNRequiredInterrupt
ortiz3@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:52:57,4c436f29-f9ef-4f89-8fd2-1004c98e1bfb,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a2fd7975-2e53-4238-8cb4-0dfccefce7b2,0,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,Login:login,,a2fd7975-2e53-4238-8cb4-0dfccefce7b2,0,ortiz3@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,8e296dbb-9686-4601-8ecd-4a449ded9a79,4c436f29-f9ef-4f89-8fd2-1004c98e1bfb,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,50126,,,,,InvalidUserNameOrPassword
ortiz3@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:51:50,2ab5ee47-ec53-43cb-83e1-2a7756cf1217,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a2fd7975-2e53-4238-8cb4-0dfccefce7b2,0,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,Login:login,,a2fd7975-2e53-4238-8cb4-0dfccefce7b2,0,ortiz3@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,8e296dbb-9686-4601-8ecd-4a449ded9a79,2ab5ee47-ec53-43cb-83e1-2a7756cf1217,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,50126,,,,,InvalidUserNameOrPassword
ortiz3@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:51:20,b5fd6870-f52a-422e-80e9-bc5a4e23690a,9fc57536-e8d3-4117-8537-fc27bc714352,Success,a2fd7975-2e53-4238-8cb4-0dfccefce7b2,0,1,AzureActiveDirectory,185.168.208.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,Login:login,,a2fd7975-2e53-4238-8cb4-0dfccefce7b2,0,ortiz3@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,185.168.208.37,8e296dbb-9686-4601-8ecd-4a449ded9a79,b5fd6870-f52a-422e-80e9-bc5a4e23690a,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,50126,,,,,InvalidUserNameOrPassword
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:40:38,1ba6c149-6157-4c9b-8f4b-6bf28a4789a4,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,ce1d0ac7-f344-4e08-87a0-893a5f42dabc,1ba6c149-6157-4c9b-8f4b-6bf28a4789a4,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:38:46,2c7f4df5-cc79-4499-8ec5-da29d56ea9af,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,690d6c51-59fd-4569-833c-8a4e186e6cfa,2c7f4df5-cc79-4499-8ec5-da29d56ea9af,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:34:55,afe0158e-cd8c-459d-874c-6c04c56f4482,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,94738eda-a38e-4b5e-8fca-e39154a470dc,afe0158e-cd8c-459d-874c-6c04c56f4482,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:38,1d1f578d-cf74-412e-8313-bd63d5b00ab9,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,ade21a4d-1fff-4993-8100-69ca7ccdcf2e,1d1f578d-cf74-412e-8313-bd63d5b00ab9,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:27,771c9700-169c-4db2-8711-2427fed1ea39,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,93f7a284-ba48-4b03-8ccd-9d51acd9cbb6,771c9700-169c-4db2-8711-2427fed1ea39,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:27,0066ac97-066f-4d41-899b-22551890c884,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,4183de98-da5b-494e-80f0-3f12c6067028,0066ac97-066f-4d41-899b-22551890c884,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
