"UserId","Operation","Recordtypes","AppAccessContext","CreationTime","Id","OrganizationId","ResultStatus","UserKey","UserType","Version","Workload","ClientIP","AppId","AuthType","ClientAppId","ClientIPAddress","ClientInfoString","ExternalAccess","HostAppId","InternalLogonType","LogonType","LogonUserSid","MailboxGuid","MailboxOwnerSid","MailboxOwnerUPN","OrganizationName","OriginatingServer","TokenObjectId","TokenTenantId","TokenType","Item","ObjectId","AppPoolName","CorrelationID","Parameters","RequestId","SessionId","SaveToSentItems","ActorInfoString","ModifiedProperties","AzureActiveDirectoryEventType","ExtendedProperties","Actor","ActorContextId","ActorIpAddress","InterSystemsId","IntraSystemId","SupportTicketId","Target","TargetContextId","ApplicationId","DeviceProperties","ErrorNumber","LogonError"
"Not Available","UserLoggedIn","15",,"2025-12-17T17:32:58","f5afdbbc-3dfc-4ef6-85aa-620e39ef0763","9fc57536-e8d3-4117-8537-fc27bc714352","Success","a5f489b5-7396-458b-85f1-8a15b5c0b315","4","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","3c867a73-84f7-4bce-8e05-3ef6ecd7fef4","f5afdbbc-3dfc-4ef6-85aa-620e39ef0763","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","0",
"Not Available","UserLoggedIn","15",,"2025-12-17T17:32:30","5cbfb802-033a-4459-871a-8243ccad1f35","9fc57536-e8d3-4117-8537-fc27bc714352","Success","a5f489b5-7396-458b-85f1-8a15b5c0b315","4","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","3c867a73-84f7-4bce-8e05-3ef6ecd7fef4","5cbfb802-033a-4459-871a-8243ccad1f35","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","0",
"garcia2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T17:32:28","a3b477e8-f609-45ce-8f08-f1db238c89b7","9fc57536-e8d3-4117-8537-fc27bc714352","Success","a5f489b5-7396-458b-85f1-8a15b5c0b315","0","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","3c867a73-84f7-4bce-8e05-3ef6ecd7fef4","a3b477e8-f609-45ce-8f08-f1db238c89b7","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","50074","UserStrongAuthClientAuthNRequiredInterrupt"
"ortiz3@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:52:57","4c436f29-f9ef-4f89-8fd2-1004c98e1bfb","9fc57536-e8d3-4117-8537-fc27bc714352","Success","a2fd7975-2e53-4238-8cb4-0dfccefce7b2","0","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","8e296dbb-9686-4601-8ecd-4a449ded9a79","4c436f29-f9ef-4f89-8fd2-1004c98e1bfb","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","50126","InvalidUserNameOrPassword"
"ortiz3@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:51:50","2ab5ee47-ec53-43cb-83e1-2a7756cf1217","9fc57536-e8d3-4117-8537-fc27bc714352","Success","a2fd7975-2e53-4238-8cb4-0dfccefce7b2","0","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","8e296dbb-9686-4601-8ecd-4a449ded9a79","2ab5ee47-ec53-43cb-83e1-2a7756cf1217","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","50126","InvalidUserNameOrPassword"
"ortiz3@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:51:20","b5fd6870-f52a-422e-80e9-bc5a4e23690a","9fc57536-e8d3-4117-8537-fc27bc714352","Success","a2fd7975-2e53-4238-8cb4-0dfccefce7b2","0","1","AzureActiveDirectory","185.168.208.37",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","185.168.208.37","8e296dbb-9686-4601-8ecd-4a449ded9a79","b5fd6870-f52a-422e-80e9-bc5a4e23690a","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","50126","InvalidUserNameOrPassword"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:40:38","1ba6c149-6157-4c9b-8f4b-6bf28a4789a4","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","ce1d0ac7-f344-4e08-87a0-893a5f42dabc","1ba6c149-6157-4c9b-8f4b-6bf28a4789a4","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:38:46","2c7f4df5-cc79-4499-8ec5-da29d56ea9af","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","690d6c51-59fd-4569-833c-8a4e186e6cfa","2c7f4df5-cc79-4499-8ec5-da29d56ea9af","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:34:55","afe0158e-cd8c-459d-874c-6c04c56f4482","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","94738eda-a38e-4b5e-8fca-e39154a470dc","afe0158e-cd8c-459d-874c-6c04c56f4482","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:38","1d1f578d-cf74-412e-8313-bd63d5b00ab9","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","ade21a4d-1fff-4993-8100-69ca7ccdcf2e","1d1f578d-cf74-412e-8313-bd63d5b00ab9","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:27","771c9700-169c-4db2-8711-2427fed1ea39","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","93f7a284-ba48-4b03-8ccd-9d51acd9cbb6","771c9700-169c-4db2-8711-2427fed1ea39","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:27","0066ac97-066f-4d41-899b-22551890c884","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","4183de98-da5b-494e-80f0-3f12c6067028","0066ac97-066f-4d41-899b-22551890c884","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:27","85814d66-a92d-4e10-8df9-507f84b7a795","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","0c256cb1-cae3-4ecc-828c-ee30b29670f1","85814d66-a92d-4e10-8df9-507f84b7a795","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:27","97546208-d6a1-4c61-8290-0bbc74ec2314","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","dc2e8b1a-c7e0-4bad-8f0e-a97d6fd876c7","97546208-d6a1-4c61-8290-0bbc74ec2314","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:26","2459afb3-190a-496b-8f81-2f60396595eb","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","c6027c30-1564-4472-8eea-28ea56e75549","2459afb3-190a-496b-8f81-2f60396595eb","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:26","0666db5a-400b-4f03-8d3f-a853651a1901","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","8534e163-b0f3-4c1c-8a64-21c29e58844b","0666db5a-400b-4f03-8d3f-a853651a1901","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:25","8251dcf0-d88c-43a9-83a3-03ea7a385dbd","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","d1867aac-d5c0-4259-8bd2-0c64cd13991c","8251dcf0-d88c-43a9-83a3-03ea7a385dbd","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:25","ae2db23d-16de-4321-858a-d4dc28184125","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","496e37e5-10b0-42be-8463-b8a0e23617d9","ae2db23d-16de-4321-858a-d4dc28184125","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:25","bf7853ad-84b9-4994-88d8-3e34681c91dc","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","0fecd27f-c04e-4dd5-8f7a-a44251d7c4df","bf7853ad-84b9-4994-88d8-3e34681c91dc","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:33:22","b5d0274d-1439-47e2-8783-1ae194da24b5","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","2f7a7ef2-9ecc-4651-83a5-09dbc898571d","b5d0274d-1439-47e2-8783-1ae194da24b5","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:57","2bbfa3af-c600-41c1-8005-018436904689","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","2f801f65-4548-4ba9-827b-0184093c6ba8","2bbfa3af-c600-41c1-8005-018436904689","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:42","97384426-ac7f-45e3-8b71-50f6dbd7212f","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","a25e9302-36f0-4398-8e81-de0f30656562","97384426-ac7f-45e3-8b71-50f6dbd7212f","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:37","1f6170bf-c176-4099-8331-ed85f6721079","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","899ea41b-01a0-460f-8b9c-d536886f74e1","1f6170bf-c176-4099-8331-ed85f6721079","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:36","30b2e4d1-fad9-4a03-89bc-0a1ff898c545","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","67df0466-bf20-43d3-864a-8f7da84c4cea","30b2e4d1-fad9-4a03-89bc-0a1ff898c545","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:34","1fa38ed6-fbfe-470f-80a4-b1eac80efb81","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","b79bdcbe-36da-4a37-82cf-b4e10acf8f23","1fa38ed6-fbfe-470f-80a4-b1eac80efb81","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:33","bf0ca4c7-f375-4d45-8108-8008de74f49d","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","d11ea3a7-299c-4f16-8e08-5ce4d81f39dc","bf0ca4c7-f375-4d45-8108-8008de74f49d","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"gutierrez2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:32:33","6d710e1b-7d4d-43bf-8305-81115607f508","9fc57536-e8d3-4117-8537-fc27bc714352","Success","f9a62fe7-59eb-467a-848b-b0f4588e5386","0","1","AzureActiveDirectory","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d",,,,,,,,,,,,,,,,,,,,"00000002-0000-0ff1-ce00-000000000000",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","e4d5ce6b-5feb-4974-8d8c-24e0c43355ce","6d710e1b-7d4d-43bf-8305-81115607f508","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","de7d7402-70c8-4e5e-8a00-fa48659038c2","System.Object[]","50057","UserDisabled"
"Not Available","UserLoggedIn","15",,"2025-12-17T16:31:57","93c15c08-bfe5-490c-85ab-ec0bfa0a9d8a","9fc57536-e8d3-4117-8537-fc27bc714352","Success","6a62563f-3db3-4095-8af2-60bb41bf15ac","4","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","eed95cc3-344f-40ca-8c5f-748c1e74409b","93c15c08-bfe5-490c-85ab-ec0bfa0a9d8a","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","0",
"Not Available","UserLoginFailed","15",,"2025-12-17T16:31:48","c3082b92-229c-49bb-8c43-283c8353b3b2","9fc57536-e8d3-4117-8537-fc27bc714352","Success","6a62563f-3db3-4095-8af2-60bb41bf15ac","4","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","eed95cc3-344f-40ca-8c5f-748c1e74409b","c3082b92-229c-49bb-8c43-283c8353b3b2","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","50074","UserStrongAuthClientAuthNRequiredInterrupt"
"Not Available","UserLoggedIn","15",,"2025-12-17T16:31:47","03aa4855-865a-4f8d-819c-5c4d377a4598","9fc57536-e8d3-4117-8537-fc27bc714352","Success","6a62563f-3db3-4095-8af2-60bb41bf15ac","4","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","eed95cc3-344f-40ca-8c5f-748c1e74409b","03aa4855-865a-4f8d-819c-5c4d377a4598","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","0",
"jackson2@consolidatedmsgr.com","UserLoginFailed","15",,"2025-12-17T16:31:41","5461aa27-8f95-4654-8aa3-82ea4a095174","9fc57536-e8d3-4117-8537-fc27bc714352","Success","6a62563f-3db3-4095-8af2-60bb41bf15ac","0","1","AzureActiveDirectory","2a05:541:116:5e33:4aec:2433:45e1:ce28",,,,,,,,,,,,,,,,,,,,"4765445b-32c6-49b0-83e6-1d93765276ca",,,,,,,,"System.Object[]","1","System.Object[]","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","2a05:541:116:5e33:4aec:2433:45e1:ce28","eed95cc3-344f-40ca-8c5f-748c1e74409b","5461aa27-8f95-4654-8aa3-82ea4a095174","","System.Object[]","9fc57536-e8d3-4117-8537-fc27bc714352","4765445b-32c6-49b0-83e6-1d93765276ca","System.Object[]","50074","UserStrongAuthClientAuthNRequiredInterrupt"
