"UserId","Operation","Recordtypes","CreationTime","Id","OrganizationId","ResultStatus","UserKey","UserType","Version","Workload","ClientIP","ObjectId","AzureActiveDirectoryEventType","ExtendedProperties.1.Name","ExtendedProperties.1.Value","ExtendedProperties.2.Name","ExtendedProperties.2.Value","ExtendedProperties.3.Name","ExtendedProperties.3.Value","ModifiedProperties","Actor.1.ID","Actor.1.Type","Actor.2.ID","Actor.2.Type","ActorContextId","ActorIpAddress","InterSystemsId","IntraSystemId","SupportTicketId","Target.1.ID","Target.1.Type","TargetContextId","ApplicationId","DeviceProperties.1.Name","DeviceProperties.1.Value","DeviceProperties.2.Name","DeviceProperties.2.Value","DeviceProperties.3.Name","DeviceProperties.3.Value","ErrorNumber","ExtendedProperties.4.Name","ExtendedProperties.4.Value","ExtendedProperties.5.Name","ExtendedProperties.5.Value","DeviceProperties.4.Name","DeviceProperties.4.Value","DeviceProperties.5.Name","DeviceProperties.5.Value","DeviceProperties.6.Name","DeviceProperties.6.Value","LogonError","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"ward@proseware.com","UserLoginFailed","15","2025-11-28T06:20:45","21e3d43b-c9a4-41d3-870c-07ccfb5c5482","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","117.39.63.214","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","117.39.63.214","6bdbc83d-fa4e-4eae-87c9-26b8af71c8ff","21e3d43b-c9a4-41d3-870c-07ccfb5c5482","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","CN","","","Chinanet","Chinanet","","","AS4134","117.39.0.0-117.40.143.255","CN","Shaanxi","Xi?an","CHINANET BACKBONE","CHINANET Shanxi(SN) province network","","0.0017 (Low)","4134","117.32.0.0/13","","","","","","","0","","","CN","Shanxi, Taiyuan Shi","Liuxiang","Chinanet","Chinanet SN","business","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-28T06:20:29","ab1465ff-ee71-4551-8cc5-4a56fcef9383","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","221.10.226.149","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","221.10.226.149","29522ca7-963f-4953-8c74-7db86ba42939","ab1465ff-ee71-4551-8cc5-4a56fcef9383","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","CN","","","CHINA UNICOM China169 Backbone","CHINA UNICOM China169 Backbone","","","AS4837","221.6.176.0-221.12.191.255","CN","Sichuan","Bazhong","CHINA UNICOM China169 Backbone","UNICOM SC","","0.0017 (Low)","4837","221.10.0.0/16","","","","","","","0","","","CN","Sichuan, Chengdu Shi","Chengdu","CNC Group CHINA169 Sichuan Province Network","","business","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-28T06:20:06","7dde1d3e-57f8-4204-82e6-0f7e39571c0c","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","49.1.167.109","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","49.1.167.109","e78cce95-3e29-4628-849a-331258f406db","7dde1d3e-57f8-4204-82e6-0f7e39571c0c","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50126","RequestType","OAuth2:Token","","","","","","","","","InvalidUserNameOrPassword","KR","Seoul","Yongsan-gu","DLIVE","DLIVE","","","AS10036","49.1.0.0-49.1.215.255","KR","Seoul","Yongsan-dong","DLIVE","DLIVE","","0.0007 (Low)","10036","49.1.160.0/19","","","","","","","0","","","KR","Seoul, Yongsan-gu","W?nhyoroi-dong (Wonhyoro-dong)","DLIVE","DLIVE Yongsan Cable TV","residential","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-28T06:19:30","734a73b1-19e5-4038-8e83-0e1b3073ff89","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","76.151.32.92","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","76.151.32.92","8d41ab31-dab7-431f-8f31-04bcc26028e2","734a73b1-19e5-4038-8e83-0e1b3073ff89","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50126","RequestType","OAuth2:Token","","","","","","","","","InvalidUserNameOrPassword","US","Maryland","Baltimore","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","76.149.228.250-76.151.162.242","US","Maryland","Grove Park","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","76.128.0.0/11","","","","","","","5","","","US","Maryland, Baltimore","Baltimore (Reisterstown Station)","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-28T06:18:58","83a6b1bc-77bb-491b-80af-5e59a4eb693d","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","116.48.149.19","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","116.48.149.19","82d8abaf-aa52-4553-8d81-8aabade313e1","83a6b1bc-77bb-491b-80af-5e59a4eb693d","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","HK","","Kowloon","HKT Limited","HKT Limited","","","AS4760","116.48.0.0-116.48.212.255","HK","Central and Western","Central","PCCW IMS Limited","Hong Kong Telecommunications (HKT) Limited Mass Internet","","0.0012 (Low)","4760","116.48.128.0/19","","","","","","","1","","","HK","Central and Western","Central","PCCW IMS Limited","Hong Kong Telecommunications (HKT) Limited","business","","",""
"cynthia3@proseware.com","UserLoginFailed","15","2025-11-28T06:13:32","2fecd06a-8bb1-482c-8684-f175011681d4","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","1","AzureActiveDirectory","2a11:a580:8418:2a1e:55bc:fed0:9d72:5ebb","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","cynthia3@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:8418:2a1e:55bc:fed0:9d72:5ebb","e43086c2-fb01-4e5b-86b2-75591c9e0e94","2fecd06a-8bb1-482c-8684-f175011681d4","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Massachusetts","Boston","ProxyOmega LTD","US MA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Massachusetts, Suffolk","Boston","ProxyOmega LTD","","hosting","","",""
"jimenez@proseware.com","UserLoginFailed","15","2025-11-28T02:01:27","2a1f9afc-98e5-4288-8fca-16ccfbbc9433","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","1","AzureActiveDirectory","135.181.205.202","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","jimenez@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","135.181.205.202","465c0046-0193-4ab2-898c-a3b6e6fd6ead","2a1f9afc-98e5-4288-8fca-16ccfbbc9433","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50053","RequestType","Login:login","","","","","","","","","IdsLocked","FI","Uusimaa","Helsinki","Hetzner Online GmbH","Hetzner Online GmbH","","","AS24940","135.181.0.0-135.181.255.255","FI","Uusimaa","Helsinki","Hetzner Online GmbH","Hetzner Online GmbH","""is_datacenter""","0.0107 (Elevated)","24940","135.181.0.0/16","","","","","","","6","","","FI","Uusimaa, Helsinki sub-region","Helsinki","Hetzner Online GmbH","Hetzner","hosting","","",""
"ramos@proseware.com","UserLoginFailed","15","2025-11-28T01:57:50","54bb56c6-2cb1-478f-8c2c-6ded2b53d872","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","9d1a899d-8948-42b1-8e28-39013feb9812","0","1","AzureActiveDirectory","103.160.206.216","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","9d1a899d-8948-42b1-8e28-39013feb9812","0","ramos@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","103.160.206.216","1be1e4b1-c55b-4587-8048-be4cf48d81f3","54bb56c6-2cb1-478f-8c2c-6ded2b53d872","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IN","Uttar Pradesh","Moradabad","MORADABAD INTERNET SERVICES PRIVATE LIMITED","MORADABAD INTERNET SERVICES PRIVATE LIMITED","","","AS135182","103.160.206.0-103.160.207.255","IN","Uttar Pradesh","Mor?d?b?d","MORADABAD INTERNET SERVICES PRIVATE LIMITED","Speed Infotech Solutions","""is_proxy"",""is_abuser""","0.0259 (Elevated)","135182","103.160.206.0/24","","","","","","","0","","","IN","Uttar Pradesh, Moradabad","Mor?d?b?d","Moradabad Internet Services Private Limited","Speed Infotech Solutions","business","","",""
"ramos@proseware.com","UserLoginFailed","15","2025-11-28T01:57:01","02272f57-3b0d-49fc-8c11-913949f4e500","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","9d1a899d-8948-42b1-8e28-39013feb9812","0","1","AzureActiveDirectory","191.243.149.162","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","9d1a899d-8948-42b1-8e28-39013feb9812","0","ramos@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","191.243.149.162","722dd352-d451-47ae-86ca-1e93e12c08dd","02272f57-3b0d-49fc-8c11-913949f4e500","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","BR","Rio de Janeiro","Valenca","CORP BR TELECOMUNICACOES LTDA - LINK FULL","CORP BR TELECOMUNICACOES LTDA - LINK FULL","","","AS263047","191.243.144.0-191.243.159.255","BR","Rio de Janeiro","Valen?a","CORP BR TELECOMUNICACOES LTDA -  LINK FULL","CORP BR TELECOMUNICACOES LTDA -  LINK FULL","","0.0021 (Low)","263047","191.243.148.0/22","","","","","","","4","","","BR","Rio de Janeiro, Resende","Resende","Corp BR Telecomunicacoes Ltda - Link Full","Corp BR Telecomunicacoes Ltda - Link Full","business","","",""
"thomas@proseware.com","UserLoginFailed","15","2025-11-28T00:54:28","f3b330d8-2537-4595-802c-ec8354f31809","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","1aaecb50-c2b4-4af9-850c-fb065285793c","0","1","AzureActiveDirectory","104.167.27.55","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","1aaecb50-c2b4-4af9-850c-fb065285793c","0","thomas@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","104.167.27.55","e58f0a91-b137-4c2a-8a0b-141868681ca0","f3b330d8-2537-4595-802c-ec8354f31809","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50053","RequestType","Login:login","","","","","","","","","IdsLocked","DE","","","BHS Solutions GmbH","BHS Solutions GmbH","","","AS216067","104.167.26.0-104.167.27.255","DE","Hamburg","Harvestehude","BHS Solutions GmbH","BHS Solutions GmbH","""is_datacenter""","0.2008 (Very High)","216067","104.167.26.0/23","","","","","","","0","","","DE","Free and Hanseatic City of Hamburg, Hamburg","Hamburg (Hamburg-Nord)","BHS Solutions GmbH","BHS Solutions GmbH","business","","",""
"cynthia3@proseware.com","UserLoginFailed","15","2025-11-27T22:14:09","ea7d5c2d-0da9-488e-810f-d4fc84d36f31","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","1","AzureActiveDirectory","2a11:a580:8426:7b67:ec8a:3868:ede3:6310","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","cynthia3@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:8426:7b67:ec8a:3868:ede3:6310","3ca9e80b-700f-43b8-87e9-07611e07449f","ea7d5c2d-0da9-488e-810f-d4fc84d36f31","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Tennessee","Chattanooga","ProxyOmega LTD","US TN","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Tennessee, Hamilton","Chattanooga","ProxyOmega LTD","","hosting","","",""
"cynthia3@proseware.com","UserLoginFailed","15","2025-11-27T20:37:21","e5479c11-edbb-4630-8fbc-7608fd83a683","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","1","AzureActiveDirectory","2a11:a580:84d5:ae43:6639:e255:eccf:5074","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","cynthia3@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:84d5:ae43:6639:e255:eccf:5074","e0febfe0-2250-43fd-882c-83bf9855d999","e5479c11-edbb-4630-8fbc-7608fd83a683","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","California","Santa Clara","ProxyOmega LTD","US CA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","California, Santa Clara","Santa Clara","ProxyOmega LTD","","hosting","","",""
"cynthia3@proseware.com","UserLoginFailed","15","2025-11-27T20:35:41","da82fd2b-62fd-4ce2-8a12-9315ef860567","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","1","AzureActiveDirectory","2a11:a580:8409:1d79:3d14:2115:d44a:c5b3","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","cynthia3@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:8409:1d79:3d14:2115:d44a:c5b3","75848bed-d8ec-43c9-82c0-e518e94cbeff","da82fd2b-62fd-4ce2-8a12-9315ef860567","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Texas","Arlington","ProxyOmega LTD","US TX","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Texas, Tarrant","Arlington","ProxyOmega LTD","","hosting","","",""
"cynthia3@proseware.com","UserLoginFailed","15","2025-11-27T20:12:23","8731b69c-7d32-4b54-8419-a55c1f94d726","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","1","AzureActiveDirectory","2a11:a580:84a9:73c6:e906:84c9:385c:e02c","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","cynthia3@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:84a9:73c6:e906:84c9:385c:e02c","1ce5ab88-64f0-4b0e-8a95-788e0f7a88f6","8731b69c-7d32-4b54-8419-a55c1f94d726","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","California","Oceanside","ProxyOmega LTD","US CA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","California, San Diego","Oceanside","ProxyOmega LTD","","hosting","","",""
"cynthia3@proseware.com","UserLoginFailed","15","2025-11-27T19:55:25","f9be8533-0dcd-4d3b-8e97-ecb816a88ff6","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","1","AzureActiveDirectory","2a11:a580:8419:760f:584a:ab20:af64:ebf8","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","4a149da8-a847-41bc-84e9-2dcbb1a06be2","0","cynthia3@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:8419:760f:584a:ab20:af64:ebf8","3669c941-049b-4c0d-884f-a37c0ad3c5d8","f9be8533-0dcd-4d3b-8e97-ecb816a88ff6","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Connecticut","Bridgeport","ProxyOmega LTD","US CT","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Connecticut, Greater Bridgeport Planning Region","Bridgeport","ProxyOmega LTD","","hosting","","",""
"mark@proseware.com","UserLoggedIn","15","2025-11-27T18:43:29","3a736a31-6289-4bf6-85d0-78fa0f0d6b4e","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","1","AzureActiveDirectory","212.32.50.68","00000003-0000-0000-c000-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","RequestType","OAuth2:Authorize","","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","mark@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","212.32.50.68","cb43b00e-0aed-49a4-8bed-86c129c72726","3a736a31-6289-4bf6-85d0-78fa0f0d6b4e","","00000003-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","644ca5d1-374e-4047-8351-5abaa8b8d457","OS","Windows10","BrowserType","Chrome","SessionId","c7a8704b-cbde-4412-8e7b-203fc6517e33","0","","","","","","","","","","","","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
"mark@proseware.com","UserLoggedIn","15","2025-11-27T18:43:24","c09b16c6-2b64-4b6f-8b2f-2a8efd27b018","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","1","AzureActiveDirectory","212.32.50.68","00000003-0000-0000-c000-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","RequestType","OAuth2:Authorize","","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","mark@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","212.32.50.68","d2c3c0c6-7dc4-4c58-8b3d-fee8d90ee63f","c09b16c6-2b64-4b6f-8b2f-2a8efd27b018","","00000003-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","644ca5d1-374e-4047-8351-5abaa8b8d457","OS","Windows10","BrowserType","Chrome","SessionId","c7a8704b-cbde-4412-8e7b-203fc6517e33","0","","","","","","","","","","","","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
