"Date (UTC)","Request ID","User agent","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Original transfer method","Client credential type","Token Protection - Sign In Session","Token Protection - Sign In Session StatusCode","Application","Application ID ","App owner tenant ID","Resource","Resource ID ","Resource tenant ID","Resource owner tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","Session ID","IP address (seen by resource)","Through Global Secure Access","Global Secure Access IP address","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access","Managed Identity type","Associated Resource Id","Federated Token Id","Federated Token Issuer"
"2025-11-29T18:05:45Z","dcd52961-ca14-4a21-8a90-05da228965f7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","c8b1ed96-de0d-41e7-8020-5500b2cbd8d7","15f8fb9a-876e-42db-891a-896c01d9ec53","Rivera5 Timothy3","robinson4@treyresearch.com","member","none","none","none","RQEOPQoteU6y8zBaj9OQAA","none","none","none","","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Edge 111.0.1661","Windows10","false","","0","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","robinson4@treyresearch.com","","","false","","14061","false","Microsoft Entra ID","None","","216","Not Applied","None","","",""
"2025-11-29T18:05:44Z","16daf017-2c45-47e0-801f-569b1a4f5b1e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","0aa522c1-a23a-471d-8a36-6158d4db8edf","15f8fb9a-876e-42db-891a-896c01d9ec53","Rivera5 Timothy3","robinson4@treyresearch.com","member","none","none","none","CJyOEyit1k-ddbhay7tZAA","none","none","none","","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Edge 111.0.1661","Windows10","false","","0","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","robinson4@treyresearch.com","","","false","","14061","false","Microsoft Entra ID","None","","288","Not Applied","None","","",""
"2025-11-29T17:55:55Z","e961626d-fa71-41d7-8493-f23310a0098b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.75 Safari/537.36","80ef7525-badf-420a-8873-52a9a02fd0b5","cd90194d-26a6-423e-8cf6-f8f2ffc818c8","Edwards4 Perez8","jenkins3@treyresearch.com","member","none","none","none","mBtJ-QfuMUS46xz6otRRAA","none","none","none","1002","One Outlook Web","cdc8e5d8-63d8-4f32-8e40-b075edfcf6b4","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Chrome 109.0.0","Windows10","false","","0","","","","Multifactor authentication","","1e8047ae-1914-477d-8a41-36ce7ed11aa1","","false","","16700","false","Microsoft Entra ID","None","","88","Not Applied","None","","",""
"2025-11-29T17:27:32Z","b6460958-6cd7-486c-85c0-c1bb156006bb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","f8654d15-6dd8-408c-88f3-1b9285e2d456","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","r91OIPuIeEq4j-hnqWQlAA","none","none","none","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Success","","Other.","Browser","","Edge 111.0.1661","Windows10","false","","0","","","","Single-factor authentication","howard3@treyresearch.com","5b7a9a1a-23d2-414c-856f-2841d1ece345","","false","","14061","false","Microsoft Entra ID","None","","61","Not Applied","None","","",""
"2025-11-29T17:27:32Z","10fc653c-535e-4c69-8737-58d6d56c153b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","f8654d15-6dd8-408c-88f3-1b9285e2d456","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","uvj5ms7TWECfCakiQcktAA","none","none","none","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Interrupted","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 111.0.1661","Windows10","false","","0","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","Single-factor authentication","howard3@treyresearch.com","5b7a9a1a-23d2-414c-856f-2841d1ece345","","false","","14061","false","Microsoft Entra ID","None","","159","Not Applied","None","","",""
"2025-11-29T17:27:01Z","7ee26374-628a-4b75-853a-bbb8be75b0ed","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","4d0e5ecc-8d2e-4916-8bfe-e5d73cdb406c","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","qUK3BZScMkCWkGL3X902AA","none","none","none","","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Edge 111.0.1661","Windows10","false","","0","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","howard3@treyresearch.com","","","false","","14061","false","Microsoft Entra ID","None","","217","Not Applied","None","","",""
"2025-11-29T17:27:00Z","750605ee-cb2b-4ba4-879b-f86d48647ec3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","0f04a552-9c15-475f-8e66-e552359dd160","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","6FxtoafqCkiBe8LaB8sZAQ","none","none","none","","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Edge 111.0.1661","Windows10","false","","0","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","howard3@treyresearch.com","","","false","","14061","false","Microsoft Entra ID","None","","225","Not Applied","None","","",""
"2025-11-29T17:25:51Z","cd60cb5e-11c3-4343-8e50-f6694b9d68f9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","41f3fb75-0ee1-4335-8f40-e64c753356bf","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","WV14WE2Lu0SpTtZxqhETAA","none","none","none","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Success","","Other.","Browser","","Edge 111.0.1661","Windows10","false","","0","","","","Single-factor authentication","howard3@treyresearch.com","5b7a9a1a-23d2-414c-856f-2841d1ece345","","false","","14061","false","Microsoft Entra ID","None","","65","Not Applied","None","","",""
"2025-11-29T17:25:50Z","185652ce-7540-4cd6-8000-1b41e3ae9ab0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","41f3fb75-0ee1-4335-8f40-e64c753356bf","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","E6xijtn2BEqwo4qcprUGAA","none","none","none","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Interrupted","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 111.0.1661","Windows10","false","","0","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","Single-factor authentication","howard3@treyresearch.com","5b7a9a1a-23d2-414c-856f-2841d1ece345","","false","","14061","false","Microsoft Entra ID","None","","182","Not Applied","None","","",""
"2025-11-29T17:24:36Z","9a62ba12-548c-40d3-80fc-408ee7b507f5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","29ba8566-372c-418b-897e-c2a8536ac917","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","aSlmZhHKOEeNx-vC4dQTAA","none","none","none","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Success","","Other.","Browser","","Edge 111.0.1661","Windows10","false","","0","","","","Multifactor authentication","howard3@treyresearch.com","309f8d5a-58b7-4138-8bec-b3d15bec09e8","","false","","14061","false","Microsoft Entra ID","None","","60","Not Applied","None","","",""
"2025-11-29T17:24:36Z","dcec8dce-cd92-46ef-8dc9-14c4d8b9c75b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","29ba8566-372c-418b-897e-c2a8536ac917","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","lgf-2D3Zl0S2UvebWcHSAA","none","none","none","1002","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Interrupted","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 111.0.1661","Windows10","false","","0","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","Multifactor authentication","howard3@treyresearch.com","309f8d5a-58b7-4138-8bec-b3d15bec09e8","","false","","14061","false","Microsoft Entra ID","None","","82","Not Applied","None","","",""
"2025-11-29T17:24:17Z","360ac31e-f9e5-431e-88c5-433f6e24b84d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","29ba8566-372c-418b-897e-c2a8536ac917","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","none","none","GuY7vXOXq0C4ACNlMxYXAQ","none","none","none","","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","f8cdef31-a31e-4b4a-93e4-5f571e91255a","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","138.68.189.3","Fairhaven, Lake District, US","Failure","399218","For security reasons, user confirmation is required to sign in to this tenant.","Browser","","Edge 111.0.1661","Windows10","false","","0","","","","Single-factor authentication","howard3@treyresearch.com","","","false","","14061","false","Microsoft Entra ID","None","","180","Not Applied","None","","",""
"2025-11-29T17:19:55Z","0d316d32-eb12-448a-8f5c-971e9f7a52e2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.17 Safari/537.36 Edg/138.0.0.17","1be3f783-b532-45b1-8d65-0cf40a79fbb2","791966b1-8c89-4f70-80eb-68d998222542","Ward3 Long3","howard3@treyresearch.com","member","none","primaryRefreshToken","none","9BTK_Iyzyk-8SvHvbAoRAA","none","none","none","","One Outlook Web","cdc8e5d8-63d8-4f32-8e40-b075edfcf6b4","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","2600:1700:ec84:51d:bb98:5826:54a9:83d8","Riverton 1, Coastal Region, US","Success","","Other.","Browser","152f70ee-d035-41ad-87e3-53bf5ec61cd4","Edge 138.0.0","Windows10","false","","0","","","","Single-factor authentication","","3d158a76-0901-43b2-8152-2eb45767751a","","false","","7018","false","Microsoft Entra ID","Primary refresh token","","102","Not Applied","None","","",""
"2025-11-29T17:17:42Z","1d2a6b94-20c9-48cc-8967-15da8465ea11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","a40a3c8a-43b4-491f-857f-47c00f11e9b5","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","anPM8b1e7Uy1hjRr3swDAA","none","none","none","1002","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","78","Not Applied","None","","",""
"2025-11-29T17:17:42Z","3f47aa4c-d8f3-4cd6-8d83-87e38ffdc142","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","34470f95-5256-4845-85dd-3dfedac61065","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","It_5vlkmd0eOjeaa72YLAA","none","none","none","1002","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","72","Not Applied","None","","",""
"2025-11-29T17:17:42Z","3b612575-2171-4b85-81d7-f590aa3b0046","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","c65a04db-62a6-45e0-8f4b-69a5ba63646c","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","s9PxS6jONUmL8sjzmVgCAQ","none","none","none","1002","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","67","Not Applied","None","","",""
"2025-11-29T17:16:30Z","63407411-332d-434d-88f4-72d849e9fdc0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","ba71cd39-0664-4042-8399-40b41a51f601","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","eiUMlOBqm0m-Wr4ox48DAA","none","none","none","","SharePoint Online Web Client Extensibility","50fea615-d2e6-4fcf-8877-3c9c1e50d82c","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","130","Not Applied","None","","",""
"2025-11-29T17:16:22Z","158b569b-ffe9-41fa-8fb9-78b394c262a5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","fbb925a4-dc31-413b-881c-199e0f4313a9","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","YJb9TGqCHkGVDDhASw0GAA","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","153","Not Applied","None","","",""
"2025-11-29T17:16:06Z","0cebae98-a749-4e86-80dd-22ac07f8dd3c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","e4643ad0-5b43-467a-8978-96a0673b22c8","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","2U2dh0QpRU2mhn2iJOEGAQ","none","none","none","1002","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","73","Not Applied","None","","",""
"2025-11-29T17:16:06Z","d692ac37-25b6-4a32-83d4-ee08ab6789c9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","89ab9e3a-0671-41b2-8f6d-09000bee7cd6","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","'-znDcfhaA0mNhEnVBZuRAA","none","none","none","1002","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","fbb71c05-02fa-4edd-8a24-60414e69daa9","","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","73","Not Applied","None","","",""
"2025-11-29T17:16:06Z","27e55a0d-5e05-48ec-877c-621ef77d4f17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","f4aff802-4582-43d5-80d1-c1adc39d08a0","ec2495c1-e354-4206-8b24-96c2ae410084","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","member","none","none","none","odRrxXHQeE6GI1NjlGkAAA","none","none","none","1002","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","132.249.20.22","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","","Edge 141.0.0","Windows10","false","","0","","","","Single-factor authentication","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","","false","","195","false","Microsoft Entra ID","None","","71","Not Applied","None","","",""
"2025-11-29T17:14:29Z","1aa0dde7-9153-4086-8313-7461613c59f5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","abf66766-7096-405d-8cf6-500840b4f852","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","XqaCFpq3AU-ldyjuGrkQAA","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","97","Not Applied","None","","",""
"2025-11-29T17:14:29Z","85ac4e5c-cca3-48a0-8fee-47a19120d5d2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","96134d9c-0bf3-4484-87c4-1b663254afb1","f00e8e5c-1ae4-462d-81f1-de8b6904646e","Carol2 Cox2","murphy2@treyresearch.com","member","none","primaryRefreshToken","none","uyf-ehYTSUqjUUqyeJEQAA","none","none","none","","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","f8cdef31-a31e-4b4a-93e4-5f571e91255a","Microsoft Graph","00000003-0000-0000-c000-000000000000","fbb71c05-02fa-4edd-8a24-60414e69daa9","f8cdef31-a31e-4b4a-93e4-5f571e91255a","fbb71c05-02fa-4edd-8a24-60414e69daa9","","173.214.157.177","Thornbury 1, Coastal Region, US","Success","","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","false","","0","","","","Multifactor authentication","","851cc711-02f1-4eb6-81b1-24f375c2c523","","false","","16700","false","Microsoft Entra ID","Primary refresh token","","97","Not Applied","None","","",""
