"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID"
"2025-10-28T07:53:04Z","2025-10-28","07:53:04","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","58","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","ei74myINzk6E4Ms8ibNfAA","none","clientAssertion","unbound","","c52b2377-60db-47d7-8e3b-4eb276b9799c"
"2025-10-28T07:53:03Z","2025-10-28","07:53:03","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","68","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","DMqex6Cks0iOYqAYDbhNAA","none","clientAssertion","unbound","","0f8cc864-9b58-4724-8177-297af11b84a7"
"2025-10-28T07:52:56Z","2025-10-28","07:52:56","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","77","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","BJvUv-RlDEe-072zyxhYAA","none","clientAssertion","unbound","","e8c9f24c-095e-4c5c-8536-daf8288165d8"
"2025-10-28T07:52:54Z","2025-10-28","07:52:54","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","72","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","onyW808qF0imEYJJb5lWAA","none","clientAssertion","unbound","","1695f083-f406-4765-8732-4e3abf7337a9"
"2025-10-28T07:52:47Z","2025-10-28","07:52:47","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","71","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","7JU2P35SzUeOU3guFvVZAA","none","clientAssertion","unbound","","b494cec5-43d9-4c6d-8335-a540b318d3a3"
"2025-10-28T07:52:45Z","2025-10-28","07:52:45","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","70","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","NRQUv7IbGk243RZW18sOAA","none","clientAssertion","unbound","","7d8e6793-5f3e-4f75-8ecd-dd3448834535"
"2025-10-28T07:52:39Z","2025-10-28","07:52:39","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","75","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","'-jDgeptRi0WCUEeTOD1MAA","none","clientAssertion","unbound","","7383313e-06ca-4e9d-8b32-c8c227faf56e"
"2025-10-28T07:52:35Z","2025-10-28","07:52:35","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","78","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","zmwZ50-pukaakYmGBnUmAA","none","clientAssertion","unbound","","05808552-336a-44a5-8bf5-72e16378799b"
"2025-10-28T07:52:32Z","2025-10-28","07:52:32","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","66","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","GyT5VG7Zc067jfM3-bI6AA","none","clientAssertion","unbound","","45b02514-32e3-4807-86f0-15f1694e5fa1"
"2025-10-28T07:52:28Z","2025-10-28","07:52:28","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","62","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","NCOqZN5C9ES9qX7TdZ9LAA","none","clientAssertion","unbound","","f65469a2-3f13-4581-8f74-e35b0f06bf66"
"2025-10-28T07:52:25Z","2025-10-28","07:52:25","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","84","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","'-jDgeptRi0WCUEeTcTtMAA","none","clientAssertion","unbound","","f1767841-7879-4cdf-81c0-c409f753e56c"
"2025-10-28T07:52:19Z","2025-10-28","07:52:19","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","69","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","lYsxUWDXr0yJb2TMthpQAA","none","clientAssertion","unbound","","42e253c5-b5af-48e4-8c77-a382b12ede4e"
"2025-10-28T07:52:18Z","2025-10-28","07:52:18","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","60","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","ei74myINzk6E4Ms8q65fAA","none","clientAssertion","unbound","","c1303f8a-cf16-4901-8e35-8c86f99954cd"
"2025-10-28T07:52:10Z","2025-10-28","07:52:10","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","63","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","ei74myINzk6E4Ms8uK1fAA","none","clientAssertion","unbound","","190ec808-9017-40f4-8c52-7380a1b9eb59"
"2025-10-28T07:52:08Z","2025-10-28","07:52:08","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","62","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","NCOqZN5C9ES9qX7TuJ1LAA","none","clientAssertion","unbound","","ecb67f59-d2e9-4bed-8ed7-e5ec65d521ca"
"2025-10-28T07:52:03Z","2025-10-28","07:52:03","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","75","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","LXYULXjkkU-BqCCU1wlHAA","none","clientAssertion","unbound","","9cda047d-19e6-4a7c-844f-74b48ebd9c3e"
"2025-10-28T07:51:59Z","2025-10-28","07:51:59","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","66","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","zRUGKztYXkeB7zIGGyZeAA","none","clientAssertion","unbound","","04577145-a77c-42b7-8a54-989fcb93a371"
"2025-10-28T07:51:57Z","2025-10-28","07:51:57","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","70","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","TzP-tdHBrkqZCJq8FI1fAA","none","clientAssertion","unbound","","35e33207-3991-49bc-8744-0f597a92deba"
"2025-10-28T07:51:51Z","2025-10-28","07:51:51","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","73","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","NRQUv7IbGk243RZWncgOAA","none","clientAssertion","unbound","","09305cfa-e903-4916-8c67-1aae4ec7fe56"
"2025-10-28T07:51:49Z","2025-10-28","07:51:49","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","66","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","mLLWzru4zkmR25Jvb_VMAA","none","clientAssertion","unbound","","88912869-748d-44d7-89b4-97e89baaf4c7"
"2025-10-28T07:51:42Z","2025-10-28","07:51:42","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","69","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","'-jDgeptRi0WCUEeT0jVMAA","none","clientAssertion","unbound","","37ef9751-00b8-4a43-8d5c-8afc03d2e042"
"2025-10-28T07:51:42Z","2025-10-28","07:51:42","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","73","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","4lY7JcFw0UKoApHh1tNcAA","none","clientAssertion","unbound","","87984af2-e89c-4dc5-8765-20f2a63d4ac7"
"2025-10-28T07:51:35Z","2025-10-28","07:51:35","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","74","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","TzP-tdHBrkqZCJq8ZIpfAA","none","clientAssertion","unbound","","c1f5dc0c-1587-47c5-8267-77f4b4c39902"
"2025-10-28T07:51:33Z","2025-10-28","07:51:33","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","67","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","lYsxUWDXr0yJb2TMJxdQAA","none","clientAssertion","unbound","","c8071151-75f9-4945-8fd1-1dac9b3ccdca"
"2025-10-28T07:51:28Z","2025-10-28","07:51:28","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","56","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","22I_8K_ZgEu9zxrVKJlRAA","none","clientAssertion","unbound","","9eb9af94-959e-4727-83f5-fa5ef3fe8f96"
"2025-10-28T07:51:23Z","2025-10-28","07:51:23","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","55","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","uuSYHt9uHEWffGmx7u5UAA","none","clientAssertion","unbound","","dc0d23ff-9f20-4ae6-8d94-2e2697830397"
"2025-10-28T07:51:21Z","2025-10-28","07:51:21","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","88","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","LXYULXjkkU-BqCCUpAdHAA","none","clientAssertion","unbound","","d6e97b22-e036-4936-80f4-8216e57dce7e"
"2025-10-28T07:51:15Z","2025-10-28","07:51:15","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","58","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","ei74myINzk6E4Ms8cadfAA","none","clientAssertion","unbound","","80bde87b-7653-444f-8dbe-3300abeea93a"
"2025-10-28T07:51:13Z","2025-10-28","07:51:13","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","68","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","NRQUv7IbGk243RZWNsUOAA","none","clientAssertion","unbound","","c373bf05-fc2c-4e77-8dca-615137c0d2fb"
"2025-10-28T07:51:08Z","2025-10-28","07:51:08","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","126","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","LXYULXjkkU-BqCCU_AZHAA","none","clientAssertion","unbound","","8d43d330-7eab-4500-8d89-549bbc818be4"
"2025-10-28T07:51:06Z","2025-10-28","07:51:06","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","62","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","wK51DXlVN0iYnrO5Z7dLAA","none","clientAssertion","unbound","","f8f04fa1-366d-4e27-86af-6116f52130ef"
"2025-10-28T07:51:02Z","2025-10-28","07:51:02","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","77","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","GyT5VG7Zc067jfM3Ma06AA","none","clientAssertion","unbound","","7a9ab721-1e77-4edf-8537-26ca39fe2801"
"2025-10-28T07:50:57Z","2025-10-28","07:50:57","Brenda Ward","brenda.ward@acme.com","213.209.157.149",""," "," NL","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","false","false","","62","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","brenda.ward@acme.com","","none","wK51DXlVN0iYnrO5kbZLAA","none","clientAssertion","unbound","","32edd61e-4248-4976-869b-832e35d6edaa"
"2025-10-28T07:50:56Z","2025-10-28","07:50:56","Joseph2 Jeffrey","joseph2.jeffrey@acme.com","213.209.157.16",""," "," NL","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","false","false","","60","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only one error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-protection/howto-identity-protection-remediate-unblock","","","joseph2.jeffrey@acme.com","","none","ei74myINzk6E4Ms8JaVfAA","none","clientAssertion","unbound","","608bf684-7d3d-494f-8215-a66b59a6750b"
