"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Nicholas3","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2025-12-17 16:31:47","Not Available","UserLoggedIn","{""CreationTime"":""2025-12-17T16:31:47"",""Id"":""03aa4855-865a-4f8d-819c-5c4d377a4598"",""Operation"":""UserLoggedIn"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""6a62563f-3db3-4095-8af2-60bb41bf15ac"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:5e33:4aec:2433:45e1:ce28"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""6a62563f-3db3-4095-8af2-60bb41bf15ac"",""Type"":0}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:5e33:4aec:2433:45e1:ce28"",""InterSystemsId"":""eed95cc3-344f-40ca-8c5f-748c1e74409b"",""IntraSystemId"":""03aa4855-865a-4f8d-819c-5c4d377a4598"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""0""}","132","214","03aa4855-865a-4f8d-819c-5c4d377a4598","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 16:31:41","jackson2@consolidatedmsgr.com","UserLoginFailed","{""CreationTime"":""2025-12-17T16:31:41"",""Id"":""5461aa27-8f95-4654-8aa3-82ea4a095174"",""Operation"":""UserLoginFailed"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""6a62563f-3db3-4095-8af2-60bb41bf15ac"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:5e33:4aec:2433:45e1:ce28"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""jackson2@consolidatedmsgr.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""UserAuthenticationMethod"",""Value"":""16""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""6a62563f-3db3-4095-8af2-60bb41bf15ac"",""Type"":0},{""ID"":""jackson2@consolidatedmsgr.com"",""Type"":5}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:5e33:4aec:2433:45e1:ce28"",""InterSystemsId"":""eed95cc3-344f-40ca-8c5f-748c1e74409b"",""IntraSystemId"":""5461aa27-8f95-4654-8aa3-82ea4a095174"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""d169bd3b-9ed9-4fea-87e5-74e9c4748925""}],""ErrorNumber"":""50074"",""LogonError"":""UserStrongAuthClientAuthNRequiredInterrupt""}","133","214","5461aa27-8f95-4654-8aa3-82ea4a095174","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-12-17 16:31:48","Not Available","UserLoginFailed","{""CreationTime"":""2025-12-17T16:31:48"",""Id"":""c3082b92-229c-49bb-8c43-283c8353b3b2"",""Operation"":""UserLoginFailed"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""6a62563f-3db3-4095-8af2-60bb41bf15ac"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a05:541:116:5e33:4aec:2433:45e1:ce28"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""axios\/1.13.2""},{""Name"":""RequestType"",""Value"":""SAS:EndAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""6a62563f-3db3-4095-8af2-60bb41bf15ac"",""Type"":0}],""ActorContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ActorIpAddress"":""2a05:541:116:5e33:4aec:2433:45e1:ce28"",""InterSystemsId"":""eed95cc3-344f-40ca-8c5f-748c1e74409b"",""IntraSystemId"":""c3082b92-229c-49bb-8c43-283c8353b3b2"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50074"",""LogonError"":""UserStrongAuthClientAuthNRequiredInterrupt""}","134","214","c3082b92-229c-49bb-8c43-283c8353b3b2","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:28","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:28"",""Id"":""1695f65f-142e-4b4b-8b9d-07bfa67e075f"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Action=ViaProxy"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54HvAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54HvAAAJ"",""InternetMessageId"":""<benjamin3@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":122331,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","135","214","1695f65f-142e-4b4b-8b9d-07bfa67e075f","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:17","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:17"",""Id"":""54985ee9-a290-44cd-8e6b-41223ab88d3e"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Action=ViaProxy"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp533+AAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp533+AAAJ"",""InternetMessageId"":""<lee3@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":124923,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","136","214","54985ee9-a290-44cd-8e6b-41223ab88d3e","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:27","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:27"",""Id"":""911ca201-a585-4445-890c-d0ef6656c91b"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Action=ViaProxy"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H1AAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H1AAAJ"",""InternetMessageId"":""<lewis3@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":123322,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","137","214","911ca201-a585-4445-890c-d0ef6656c91b","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:10","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:10"",""Id"":""342a17f0-1cf6-4017-845e-9a5e224b31f2"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Action=ViaProxy"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp53oJAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp53oJAAAJ"",""InternetMessageId"":""<foster5@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":127712,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","138","214","342a17f0-1cf6-4017-845e-9a5e224b31f2","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:43","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:43"",""Id"":""322621f9-e99d-4ed0-8a05-64e893e35279"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Action=ViaProxy"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XyAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XyAAAJ"",""InternetMessageId"":""<flores2@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":130956,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","139","214","322621f9-e99d-4ed0-8a05-64e893e35279","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:04","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:04"",""Id"":""b5f9ad44-c8e1-46f3-827f-6d360fa27e69"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36;"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp53IYAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp53IYAAAJ"",""InternetMessageId"":""<donna4@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":130252,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","140","214","b5f9ad44-c8e1-46f3-827f-6d360fa27e69","True","Unchanged"
"ExchangeItem","2025-12-17 16:27:40","gutierrez2@consolidatedmsgr.com","Send","{""AppAccessContext"":{""AADSessionId"":""6221db44-b1b2-4f77-8b47-77bff877410b"",""APIId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""IssuedAtTime"":""2025-12-17T15:55:35"",""UniqueTokenId"":""vhycqTMRBkmPJYl0ZEglAA""},""CreationTime"":""2025-12-17T16:27:40"",""Id"":""76ca4515-d3ab-49cd-809f-7a708e1e6509"",""Operation"":""Send"",""OrganizationId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""RecordType"":2,""ResultStatus"":""Succeeded"",""UserKey"":""100320034F35348A"",""UserType"":0,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""UserId"":""gutierrez2@consolidatedmsgr.com"",""AppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""AuthType"":""Bearer"",""ClientAppId"":""de7d7402-70c8-4e5e-8a00-fa48659038c2"",""ClientIPAddress"":""2600:1f18:5c9a:a468:8241:17f9:1526:6a4d"",""ClientInfoString"":""Client=OWA;Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/142.0.0.206 Safari\/537.36;"",""ExternalAccess"":false,""HostAppId"":""1fe87f9e-7a06-4f34-872f-efb4be6fb916"",""InternalLogonType"":0,""LogonType"":0,""LogonUserSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxGuid"":""c0f08483-4e52-46e0-899d-322f8d8f0310"",""MailboxOwnerSid"":""S-1-5-21-3421515247-1784439087-2623626124-887996"",""MailboxOwnerUPN"":""gutierrez2@consolidatedmsgr.com"",""OrganizationName"":""consolidatedmsgr.onmicrosoft.com"",""OriginatingServer"":""LAB60XX8701MB913 (15.20.4200.000)\r\n"",""TokenObjectId"":""f9a62fe7-59eb-467a-848b-b0f4588e5386"",""TokenTenantId"":""9fc57536-e8d3-4117-8537-fc27bc714352"",""TokenType"":""V1AppActAs"",""Item"":{""Attachments"":""Outlook-A logo for (44209b)"",""Id"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XvAAAJ"",""ImmutableId"":""LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XvAAAJ"",""InternetMessageId"":""<janet4@mn2pr06mb5981.namprd06.prod.outlook.com>"",""ParentFolder"":{""Id"":""LgAAAAB5LAfwTBU\/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB"",""Path"":""\\Drafts""},""SizeInBytes"":132875,""Subject"":""Consolidatedmsgr""},""SaveToSentItems"":true}","141","214","76ca4515-d3ab-49cd-809f-7a708e1e6509","True","Unchanged"
