"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID"
"2025-11-29T17:25:51Z","2025-11-29","17:25:51","Ward3 Long3","howard3@treyresearch.com","138.68.189.3","Fairhaven"," Lake District"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Edge 111.0.1661","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","false","","0","65","","","","howard3@treyresearch.com","5b7a9a1a-23d2-414c-856f-2841d1ece345","none","WV14WE2Lu0SpTtZxqhETAA","none","none","none","1002","41f3fb75-0ee1-4335-8f40-e64c753356bf"
"2025-11-29T17:25:50Z","2025-11-29","17:25:50","Ward3 Long3","howard3@treyresearch.com","138.68.189.3","Fairhaven"," Lake District"," US","Interrupted","50140","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 111.0.1661","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","false","","0","182","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","howard3@treyresearch.com","5b7a9a1a-23d2-414c-856f-2841d1ece345","none","E6xijtn2BEqwo4qcprUGAA","none","none","none","1002","41f3fb75-0ee1-4335-8f40-e64c753356bf"
"2025-11-29T17:24:36Z","2025-11-29","17:24:36","Ward3 Long3","howard3@treyresearch.com","138.68.189.3","Fairhaven"," Lake District"," US","Success","","member","Multifactor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Edge 111.0.1661","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","false","","0","60","","","","howard3@treyresearch.com","309f8d5a-58b7-4138-8bec-b3d15bec09e8","none","aSlmZhHKOEeNx-vC4dQTAA","none","none","none","1002","29ba8566-372c-418b-897e-c2a8536ac917"
"2025-11-29T17:24:36Z","2025-11-29","17:24:36","Ward3 Long3","howard3@treyresearch.com","138.68.189.3","Fairhaven"," Lake District"," US","Interrupted","50140","member","Multifactor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 111.0.1661","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","false","","0","82","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","howard3@treyresearch.com","309f8d5a-58b7-4138-8bec-b3d15bec09e8","none","lgf-2D3Zl0S2UvebWcHSAA","none","none","none","1002","29ba8566-372c-418b-897e-c2a8536ac917"
"2025-11-29T17:24:17Z","2025-11-29","17:24:17","Ward3 Long3","howard3@treyresearch.com","138.68.189.3","Fairhaven"," Lake District"," US","Failure","399218","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","For security reasons, user confirmation is required to sign in to this tenant.","Browser","","Edge 111.0.1661","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/111.0.1661.44 Safari/537.36","false","","0","180","","","","howard3@treyresearch.com","","none","GuY7vXOXq0C4ACNlMxYXAQ","none","none","none","","29ba8566-372c-418b-897e-c2a8536ac917"
"2025-11-29T17:19:55Z","2025-11-29","17:19:55","Ward3 Long3","howard3@treyresearch.com","2600:1700:ec84:51d:bb98:5826:54a9:83d8","Riverton 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","primaryRefreshToken","One Outlook Web","cdc8e5d8-63d8-4f32-8e40-b075edfcf6b4","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","152f70ee-d035-41ad-87e3-53bf5ec61cd4","Edge 138.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.17 Safari/537.36 Edg/138.0.0.17","false","","0","102","","","","","3d158a76-0901-43b2-8152-2eb45767751a","none","9BTK_Iyzyk-8SvHvbAoRAA","none","none","none","","1be3f783-b532-45b1-8d65-0cf40a79fbb2"
"2025-11-29T17:17:42Z","2025-11-29","17:17:42","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","132.249.20.22","Thornbury 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","78","","","","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","none","anPM8b1e7Uy1hjRr3swDAA","none","none","none","1002","a40a3c8a-43b4-491f-857f-47c00f11e9b5"
"2025-11-29T17:17:42Z","2025-11-29","17:17:42","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","132.249.20.22","Thornbury 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","72","","","","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","none","It_5vlkmd0eOjeaa72YLAA","none","none","none","1002","34470f95-5256-4845-85dd-3dfedac61065"
"2025-11-29T17:17:42Z","2025-11-29","17:17:42","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","132.249.20.22","Thornbury 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","67","","","","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","none","s9PxS6jONUmL8sjzmVgCAQ","none","none","none","1002","c65a04db-62a6-45e0-8f4b-69a5ba63646c"
"2025-11-29T17:16:30Z","2025-11-29","17:16:30","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","SharePoint Online Web Client Extensibility","50fea615-d2e6-4fcf-8877-3c9c1e50d82c","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","130","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","eiUMlOBqm0m-Wr4ox48DAA","none","none","none","","ba71cd39-0664-4042-8399-40b41a51f601"
"2025-11-29T17:16:22Z","2025-11-29","17:16:22","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","153","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","YJb9TGqCHkGVDDhASw0GAA","none","none","none","","fbb925a4-dc31-413b-881c-199e0f4313a9"
"2025-11-29T17:16:06Z","2025-11-29","17:16:06","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","132.249.20.22","Thornbury 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","73","","","","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","none","2U2dh0QpRU2mhn2iJOEGAQ","none","none","none","1002","e4643ad0-5b43-467a-8978-96a0673b22c8"
"2025-11-29T17:16:06Z","2025-11-29","17:16:06","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","132.249.20.22","Thornbury 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","73","","","","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","none","'-znDcfhaA0mNhEnVBZuRAA","none","none","none","1002","89ab9e3a-0671-41b2-8f6d-09000bee7cd6"
"2025-11-29T17:16:06Z","2025-11-29","17:16:06","Tsutomu1 Shimomura1","tshimomura@treyresearch.com","132.249.20.22","Thornbury 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","71","","","","","319072a0-9f03-4df1-8b57-0f4df05b8e8b","none","odRrxXHQeE6GI1NjlGkAAA","none","none","none","1002","f4aff802-4582-43d5-80d1-c1adc39d08a0"
"2025-11-29T17:14:29Z","2025-11-29","17:14:29","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","97","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","XqaCFpq3AU-ldyjuGrkQAA","none","none","none","","abf66766-7096-405d-8cf6-500840b4f852"
"2025-11-29T17:14:29Z","2025-11-29","17:14:29","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","97","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","uyf-ehYTSUqjUUqyeJEQAA","none","none","none","","96134d9c-0bf3-4484-87c4-1b663254afb1"
"2025-11-29T17:14:29Z","2025-11-29","17:14:29","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","120","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","tdTmGpLKhkKGMgn0CrYDAA","none","none","none","","05a1edcb-9acc-4ab8-8124-04fefc208e3c"
"2025-11-29T17:00:29Z","2025-11-29","17:00:29","Rogers5 Flores","howard4@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","none","One Outlook Web","cdc8e5d8-63d8-4f32-8e40-b075edfcf6b4","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.101 Safari/537.36","false","","0","130","","","","","6ddba86b-352c-40d6-85a6-c9683cca6640","none","kCfxVHNOzk-thZJTebITAA","none","none","none","1002","822e790f-0f15-4205-823b-82814f4e6560"
"2025-11-29T16:59:45Z","2025-11-29","16:59:45","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","70","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","1KXHnoVMd0-cDIOJiCcpAA","none","none","none","","428fd80b-29a6-4d9a-821f-69a0a4c4e903"
"2025-11-29T16:59:26Z","2025-11-29","16:59:26","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","235","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","K1QFEtD4P0u9A8bXnVMNAA","none","none","none","","bdc4f7ea-659d-4c28-8426-74772813c248"
"2025-11-29T16:59:26Z","2025-11-29","16:59:26","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","139","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","D6emgSIiwUebgK4jnGcQAA","none","none","none","","493ab938-7df6-44b8-8162-110685b9bd2f"
"2025-11-29T16:59:25Z","2025-11-29","16:59:25","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","106","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","ntNwYZmoQkSP8K65n7cMAA","none","none","none","","d2bba864-d921-4e10-84c1-099f8e6b2e58"
"2025-11-29T16:55:13Z","2025-11-29","16:55:13","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","155","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","4UWwx0V28kK6QjhBDt0QAA","none","none","none","","4a00bf68-68ba-4b46-8a49-ba67f1f4acb4"
"2025-11-29T16:55:13Z","2025-11-29","16:55:13","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","123","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","Fqs21dQRzEW3Hgb9vgsGAA","none","none","none","","8d8b70c8-b54f-4414-8634-f0150ead811a"
"2025-11-29T16:55:13Z","2025-11-29","16:55:13","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","109","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","bHIWcjXYs0a6yXdpCQG6AA","none","none","none","","324b9359-0d79-4820-8df8-733f270cc0eb"
"2025-11-29T16:54:11Z","2025-11-29","16:54:11","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","102","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","bUvvGWvsQUSD-jji-s0pAA","none","none","none","","5ed50712-5b5f-4a1b-8ebd-feec9af77759"
"2025-11-29T16:53:07Z","2025-11-29","16:53:07","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","146","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","Fqs21dQRzEW3Hgb9TfgFAA","none","none","none","","94ee8da5-a20d-4f93-8545-f8ce5ff1bfbf"
"2025-11-29T16:53:07Z","2025-11-29","16:53:07","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","88","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","wJzBqeCe50SMzsIeHPoDAA","none","none","none","","25321347-4982-4586-8db3-1ecaa00bd793"
"2025-11-29T16:53:07Z","2025-11-29","16:53:07","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","116","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","bHIWcjXYs0a6yXdpJfG5AA","none","none","none","","0e3dd50b-0b57-4830-8eeb-3a5f602faf77"
"2025-11-29T16:52:30Z","2025-11-29","16:52:30","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","77","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","dqI9hL6AtUeARO1K6UMdAQ","none","none","none","","9c96108e-2fc4-4792-8fd3-bdfd5a0617ec"
"2025-11-29T16:52:30Z","2025-11-29","16:52:30","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Office365 Shell WCSS-Server","1a431eca-db99-4815-8c5a-bf70f9a71d86","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","93","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","QzdlGNlcZUCoBJXHtZ0RAA","none","none","none","","bb8ffa76-fe12-4ea2-8fb8-9425629e06d3"
"2025-11-29T16:52:30Z","2025-11-29","16:52:30","Carol2 Cox2","murphy2@treyresearch.com","173.214.157.177","Thornbury 1"," Coastal Region"," US","Success","","member","Multifactor authentication","Not Applied","primaryRefreshToken","Office365 Shell WCSS-Client","f8cc6824-4371-448d-8767-94d062735947","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","c4145171-26d8-43cc-8492-f8f6dd1e3ad4","Edge 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36 Edg/141.0.0.247","false","","0","87","","","","","851cc711-02f1-4eb6-81b1-24f375c2c523","none","UWApKW6wmEGRRqY-W2wEAA","none","none","none","","31b73a8c-b69e-4dea-881f-c49995690f28"
"2025-11-29T16:51:26Z","2025-11-29","16:51:26","Matthew3 Ward","harris4@treyresearch.com","64.39.144.49","Riverton 1"," Coastal Region"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","cdc8e5d8-63d8-4f32-8e40-b075edfcf6b4","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.247 Safari/537.36","false","","0","85","","","","","6f6c4791-e92c-4f04-8fbe-09c2fc516023","none","rZ0bAIm8s0G81Taoy4MnAQ","none","none","none","1002","4ab243e9-7ce1-4e11-8f39-8991b0cc731b"
